canonical_season,game_id,regulation_home_goals,regulation_away_goals,regulation_tied,went_to_overtime,went_to_shootout,max_period,decision_type,final_home_goals,final_away_goals
2023,2023030241,5,4,False,False,False,3,REGULATION,5,4
2023,2023030242,3,3,True,True,False,4,OVERTIME,3,4
2023,2023030243,3,4,False,False,False,3,REGULATION,3,4
2023,2023030244,3,2,False,False,False,3,REGULATION,3,2
2023,2023030245,3,2,False,False,False,3,REGULATION,3,2
2023,2023030246,5,1,False,False,False,3,REGULATION,5,1
2023,2023030247,2,3,False,False,False,3,REGULATION,2,3
2023,2023030311,0,3,False,False,False,3,REGULATION,0,3
2023,2023030312,1,1,True,True,False,4,OVERTIME,2,1
2023,2023030313,4,4,True,True,False,4,OVERTIME,4,5
2023,2023030314,2,2,True,True,False,4,OVERTIME,3,2
2023,2023030315,2,3,False,False,False,3,REGULATION,2,3
2023,2023030316,2,1,False,False,False,3,REGULATION,2,1
2023,2023030321,2,2,True,True,False,5,OVERTIME,2,3
2023,2023030322,3,1,False,False,False,3,REGULATION,3,1
2023,2023030323,3,5,False,False,False,3,REGULATION,3,5
2023,2023030324,5,2,False,False,False,3,REGULATION,5,2
2023,2023030325,1,3,False,False,False,3,REGULATION,1,3
2023,2023030326,2,1,False,False,False,3,REGULATION,2,1
2023,2023030411,3,0,False,False,False,3,REGULATION,3,0
2023,2023030412,4,1,False,False,False,3,REGULATION,4,1
2023,2023030413,3,4,False,False,False,3,REGULATION,3,4
2023,2023030414,8,1,False,False,False,3,REGULATION,8,1
2023,2023030415,3,5,False,False,False,3,REGULATION,3,5
2023,2023030416,5,1,False,False,False,3,REGULATION,5,1
2023,2023030417,2,1,False,False,False,3,REGULATION,2,1
2024,2024020001,1,4,False,False,False,3,REGULATION,1,4
2024,2024020002,3,1,False,False,False,3,REGULATION,3,1
2024,2024020003,2,3,False,False,False,3,REGULATION,2,3
2024,2024020004,6,4,False,False,False,3,REGULATION,6,4
2024,2024020005,5,2,False,False,False,3,REGULATION,5,2
2024,2024020006,1,0,False,False,False,3,REGULATION,1,0
2024,2024020007,0,6,False,False,False,3,REGULATION,0,6
2024,2024020008,0,6,False,False,False,3,REGULATION,0,6
2024,2024020009,5,5,True,True,False,4,OVERTIME,5,6
2024,2024020010,8,4,False,False,False,3,REGULATION,8,4
2024,2024020011,6,4,False,False,False,3,REGULATION,6,4
2024,2024020012,1,3,False,False,False,3,REGULATION,1,3
2024,2024020013,3,1,False,False,False,3,REGULATION,3,1
2024,2024020014,3,6,False,False,False,3,REGULATION,3,6
2024,2024020015,2,4,False,False,False,3,REGULATION,2,4
2024,2024020016,4,4,True,True,False,4,OVERTIME,4,5
2024,2024020017,3,4,False,False,False,3,REGULATION,3,4
2024,2024020018,3,2,False,False,False,3,REGULATION,3,2
2024,2024020019,4,4,True,True,False,4,OVERTIME,4,5
2024,2024020020,1,4,False,False,False,3,REGULATION,1,4
2024,2024020021,1,1,True,True,False,4,OVERTIME,2,1
2024,2024020022,2,2,True,True,True,4,SHOOTOUT,2,3
2024,2024020023,4,3,False,False,False,3,REGULATION,4,3
2024,2024020024,1,1,True,True,False,4,OVERTIME,2,1
2024,2024020025,5,2,False,False,False,3,REGULATION,5,2
2024,2024020026,4,2,False,False,False,3,REGULATION,4,2
2024,2024020027,4,1,False,False,False,3,REGULATION,4,1
2024,2024020028,3,0,False,False,False,3,REGULATION,3,0
2024,2024020029,3,2,False,False,False,3,REGULATION,3,2
2024,2024020030,5,5,True,True,False,4,OVERTIME,5,6
2024,2024020031,3,5,False,False,False,3,REGULATION,3,5
2024,2024020032,3,0,False,False,False,3,REGULATION,3,0
2024,2024020033,4,4,True,True,True,4,SHOOTOUT,4,5
2024,2024020034,4,6,False,False,False,3,REGULATION,4,6
2024,2024020035,6,3,False,False,False,3,REGULATION,6,3
2024,2024020036,2,5,False,False,False,3,REGULATION,2,5
2024,2024020037,0,2,False,False,False,3,REGULATION,0,2
2024,2024020038,1,1,True,True,False,4,OVERTIME,2,1
2024,2024020039,2,0,False,False,False,3,REGULATION,2,0
2024,2024020040,1,4,False,False,False,3,REGULATION,1,4
2024,2024020041,3,1,False,False,False,3,REGULATION,3,1
2024,2024020042,3,4,False,False,False,3,REGULATION,3,4
2024,2024020043,7,7,True,True,False,4,OVERTIME,8,7
2024,2024020044,3,0,False,False,False,3,REGULATION,3,0
2024,2024020045,4,1,False,False,False,3,REGULATION,4,1
2024,2024020046,3,6,False,False,False,3,REGULATION,3,6
2024,2024020047,2,6,False,False,False,3,REGULATION,2,6
2024,2024020048,4,1,False,False,False,3,REGULATION,4,1
2024,2024020049,4,2,False,False,False,3,REGULATION,4,2
2024,2024020050,4,2,False,False,False,3,REGULATION,4,2
2024,2024020051,3,4,False,False,False,3,REGULATION,3,4
2024,2024020052,1,4,False,False,False,3,REGULATION,1,4
2024,2024020053,3,7,False,False,False,3,REGULATION,3,7
2024,2024020054,2,2,True,True,True,4,SHOOTOUT,3,2
2024,2024020055,3,1,False,False,False,3,REGULATION,3,1
2024,2024020056,3,3,True,True,False,4,OVERTIME,4,3
2024,2024020057,5,5,True,True,False,4,OVERTIME,6,5
2024,2024020058,6,2,False,False,False,3,REGULATION,6,2
2024,2024020059,3,5,False,False,False,3,REGULATION,3,5
2024,2024020060,4,4,True,True,False,4,OVERTIME,5,4
2024,2024020061,1,4,False,False,False,3,REGULATION,1,4
2024,2024020062,1,3,False,False,False,3,REGULATION,1,3
2024,2024020063,2,5,False,False,False,3,REGULATION,2,5
2024,2024020064,4,3,False,False,False,3,REGULATION,4,3
2024,2024020065,2,2,True,True,False,4,OVERTIME,2,3
2024,2024020066,3,2,False,False,False,3,REGULATION,3,2
2024,2024020067,6,4,False,False,False,3,REGULATION,6,4
2024,2024020068,0,0,True,True,False,4,OVERTIME,1,0
2024,2024020069,2,4,False,False,False,3,REGULATION,2,4
2024,2024020070,4,2,False,False,False,3,REGULATION,4,2
2024,2024020071,6,4,False,False,False,3,REGULATION,6,4
2024,2024020072,1,4,False,False,False,3,REGULATION,1,4
2024,2024020073,8,3,False,False,False,3,REGULATION,8,3
2024,2024020074,3,3,True,True,False,4,OVERTIME,4,3
2024,2024020075,5,4,False,False,False,3,REGULATION,5,4
2024,2024020076,2,5,False,False,False,3,REGULATION,2,5
2024,2024020077,4,1,False,False,False,3,REGULATION,4,1
2024,2024020078,3,3,True,True,False,4,OVERTIME,4,3
2024,2024020079,1,4,False,False,False,3,REGULATION,1,4
2024,2024020080,5,5,True,True,False,4,OVERTIME,5,6
2024,2024020081,3,3,True,True,True,4,SHOOTOUT,4,3
2024,2024020082,0,3,False,False,False,3,REGULATION,0,3
2024,2024020083,1,3,False,False,False,3,REGULATION,1,3
2024,2024020084,4,3,False,False,False,3,REGULATION,4,3
2024,2024020085,2,4,False,False,False,3,REGULATION,2,4
2024,2024020086,1,1,True,True,False,4,OVERTIME,2,1
2024,2024020087,1,1,True,True,False,4,OVERTIME,2,1
2024,2024020088,6,3,False,False,False,3,REGULATION,6,3
2024,2024020089,1,4,False,False,False,3,REGULATION,1,4
2024,2024020090,1,4,False,False,False,3,REGULATION,1,4
2024,2024020091,5,2,False,False,False,3,REGULATION,5,2
2024,2024020092,1,4,False,False,False,3,REGULATION,1,4
2024,2024020093,1,5,False,False,False,3,REGULATION,1,5
2024,2024020094,5,8,False,False,False,3,REGULATION,5,8
2024,2024020095,4,2,False,False,False,3,REGULATION,4,2
2024,2024020096,2,7,False,False,False,3,REGULATION,2,7
2024,2024020097,6,2,False,False,False,3,REGULATION,6,2
2024,2024020098,0,1,False,False,False,3,REGULATION,0,1
2024,2024020099,2,3,False,False,False,3,REGULATION,2,3
2024,2024020100,3,6,False,False,False,3,REGULATION,3,6
2024,2024020101,4,0,False,False,False,3,REGULATION,4,0
2024,2024020102,3,3,True,True,True,4,SHOOTOUT,4,3
2024,2024020103,2,2,True,True,False,4,OVERTIME,2,3
2024,2024020104,0,4,False,False,False,3,REGULATION,0,4
2024,2024020105,3,1,False,False,False,3,REGULATION,3,1
2024,2024020106,2,3,False,False,False,3,REGULATION,2,3
2024,2024020107,6,1,False,False,False,3,REGULATION,6,1
2024,2024020108,6,3,False,False,False,3,REGULATION,6,3
2024,2024020109,2,5,False,False,False,3,REGULATION,2,5
2024,2024020110,1,5,False,False,False,3,REGULATION,1,5
2024,2024020111,5,3,False,False,False,3,REGULATION,5,3
2024,2024020112,2,4,False,False,False,3,REGULATION,2,4
2024,2024020113,1,3,False,False,False,3,REGULATION,1,3
2024,2024020114,2,4,False,False,False,3,REGULATION,2,4
2024,2024020115,1,5,False,False,False,3,REGULATION,1,5
2024,2024020116,3,3,True,True,False,4,OVERTIME,3,4
2024,2024020117,3,2,False,False,False,3,REGULATION,3,2
2024,2024020118,6,4,False,False,False,3,REGULATION,6,4
2024,2024020119,3,3,True,True,False,4,OVERTIME,3,4
2024,2024020120,2,3,False,False,False,3,REGULATION,2,3
2024,2024020121,4,0,False,False,False,3,REGULATION,4,0
2024,2024020122,5,3,False,False,False,3,REGULATION,5,3
2024,2024020123,7,5,False,False,False,3,REGULATION,7,5
2024,2024020124,3,2,False,False,False,3,REGULATION,3,2
2024,2024020125,3,3,True,True,False,4,OVERTIME,4,3
2024,2024020126,5,2,False,False,False,3,REGULATION,5,2
2024,2024020127,3,0,False,False,False,3,REGULATION,3,0
2024,2024020128,2,1,False,False,False,3,REGULATION,2,1
2024,2024020129,3,5,False,False,False,3,REGULATION,3,5
2024,2024020130,3,6,False,False,False,3,REGULATION,3,6
2024,2024020131,3,3,True,True,False,4,OVERTIME,4,3
2024,2024020132,4,2,False,False,False,3,REGULATION,4,2
2024,2024020133,4,3,False,False,False,3,REGULATION,4,3
2024,2024020134,7,3,False,False,False,3,REGULATION,7,3
2024,2024020135,1,4,False,False,False,3,REGULATION,1,4
2024,2024020136,2,2,True,True,False,4,OVERTIME,2,3
2024,2024020137,6,2,False,False,False,3,REGULATION,6,2
2024,2024020138,3,4,False,False,False,3,REGULATION,3,4
2024,2024020139,5,4,False,False,False,3,REGULATION,5,4
2024,2024020140,2,5,False,False,False,3,REGULATION,2,5
2024,2024020141,2,2,True,True,False,4,OVERTIME,3,2
2024,2024020142,6,1,False,False,False,3,REGULATION,6,1
2024,2024020143,4,6,False,False,False,3,REGULATION,4,6
2024,2024020144,2,5,False,False,False,3,REGULATION,2,5
2024,2024020145,4,4,True,True,False,4,OVERTIME,4,5
2024,2024020146,3,3,True,True,False,4,OVERTIME,3,4
2024,2024020147,5,0,False,False,False,3,REGULATION,5,0
2024,2024020148,0,2,False,False,False,3,REGULATION,0,2
2024,2024020149,2,8,False,False,False,3,REGULATION,2,8
2024,2024020150,8,1,False,False,False,3,REGULATION,8,1
2024,2024020151,5,3,False,False,False,3,REGULATION,5,3
2024,2024020152,1,3,False,False,False,3,REGULATION,1,3
2024,2024020153,3,5,False,False,False,3,REGULATION,3,5
2024,2024020154,4,2,False,False,False,3,REGULATION,4,2
2024,2024020155,2,0,False,False,False,3,REGULATION,2,0
2024,2024020156,2,6,False,False,False,3,REGULATION,2,6
2024,2024020157,2,5,False,False,False,3,REGULATION,2,5
2024,2024020158,5,1,False,False,False,3,REGULATION,5,1
2024,2024020159,0,6,False,False,False,3,REGULATION,0,6
2024,2024020160,6,3,False,False,False,3,REGULATION,6,3
2024,2024020161,4,1,False,False,False,3,REGULATION,4,1
2024,2024020162,2,1,False,False,False,3,REGULATION,2,1
2024,2024020163,1,1,True,True,False,4,OVERTIME,2,1
2024,2024020164,6,3,False,False,False,3,REGULATION,6,3
2024,2024020165,8,2,False,False,False,3,REGULATION,8,2
2024,2024020166,1,5,False,False,False,3,REGULATION,1,5
2024,2024020167,3,2,False,False,False,3,REGULATION,3,2
2024,2024020168,4,6,False,False,False,3,REGULATION,4,6
2024,2024020169,3,4,False,False,False,3,REGULATION,3,4
2024,2024020170,2,1,False,False,False,3,REGULATION,2,1
2024,2024020171,2,6,False,False,False,3,REGULATION,2,6
2024,2024020172,5,3,False,False,False,3,REGULATION,5,3
2024,2024020173,3,0,False,False,False,3,REGULATION,3,0
2024,2024020174,4,2,False,False,False,3,REGULATION,4,2
2024,2024020175,0,3,False,False,False,3,REGULATION,0,3
2024,2024020176,3,3,True,True,True,4,SHOOTOUT,3,4
2024,2024020177,7,2,False,False,False,3,REGULATION,7,2
2024,2024020178,3,0,False,False,False,3,REGULATION,3,0
2024,2024020179,2,1,False,False,False,3,REGULATION,2,1
2024,2024020180,3,1,False,False,False,3,REGULATION,3,1
2024,2024020181,4,2,False,False,False,3,REGULATION,4,2
2024,2024020182,5,2,False,False,False,3,REGULATION,5,2
2024,2024020183,3,3,True,True,False,4,OVERTIME,4,3
2024,2024020184,2,3,False,False,False,3,REGULATION,2,3
2024,2024020185,5,2,False,False,False,3,REGULATION,5,2
2024,2024020186,7,4,False,False,False,3,REGULATION,7,4
2024,2024020187,2,0,False,False,False,3,REGULATION,2,0
2024,2024020188,4,2,False,False,False,3,REGULATION,4,2
2024,2024020189,1,1,True,True,False,4,OVERTIME,2,1
2024,2024020190,2,4,False,False,False,3,REGULATION,2,4
2024,2024020191,2,4,False,False,False,3,REGULATION,2,4
2024,2024020192,0,3,False,False,False,3,REGULATION,0,3
2024,2024020193,0,3,False,False,False,3,REGULATION,0,3
2024,2024020194,5,1,False,False,False,3,REGULATION,5,1
2024,2024020195,4,0,False,False,False,3,REGULATION,4,0
2024,2024020196,2,2,True,True,False,4,OVERTIME,2,3
2024,2024020197,6,4,False,False,False,3,REGULATION,6,4
2024,2024020198,3,3,True,True,True,4,SHOOTOUT,4,3
2024,2024020199,3,2,False,False,False,3,REGULATION,3,2
2024,2024020200,1,5,False,False,False,3,REGULATION,1,5
2024,2024020201,3,0,False,False,False,3,REGULATION,3,0
2024,2024020202,6,3,False,False,False,3,REGULATION,6,3
2024,2024020203,1,5,False,False,False,3,REGULATION,1,5
2024,2024020204,1,1,True,True,False,4,OVERTIME,2,1
2024,2024020205,3,2,False,False,False,3,REGULATION,3,2
2024,2024020206,1,4,False,False,False,3,REGULATION,1,4
2024,2024020207,2,4,False,False,False,3,REGULATION,2,4
2024,2024020208,3,3,True,True,False,4,OVERTIME,4,3
2024,2024020209,2,4,False,False,False,3,REGULATION,2,4
2024,2024020210,1,1,True,True,True,4,SHOOTOUT,1,2
2024,2024020211,6,2,False,False,False,3,REGULATION,6,2
2024,2024020212,5,3,False,False,False,3,REGULATION,5,3
2024,2024020213,1,6,False,False,False,3,REGULATION,1,6
2024,2024020214,5,1,False,False,False,3,REGULATION,5,1
2024,2024020215,2,4,False,False,False,3,REGULATION,2,4
2024,2024020216,3,1,False,False,False,3,REGULATION,3,1
2024,2024020217,1,0,False,False,False,3,REGULATION,1,0
2024,2024020218,2,4,False,False,False,3,REGULATION,2,4
2024,2024020219,2,5,False,False,False,3,REGULATION,2,5
2024,2024020220,3,1,False,False,False,3,REGULATION,3,1
2024,2024020221,2,4,False,False,False,3,REGULATION,2,4
2024,2024020222,2,5,False,False,False,3,REGULATION,2,5
2024,2024020223,3,3,True,True,False,4,OVERTIME,4,3
2024,2024020224,2,2,True,True,True,4,SHOOTOUT,3,2
2024,2024020225,3,3,True,True,True,4,SHOOTOUT,4,3
2024,2024020226,2,2,True,True,False,4,OVERTIME,2,3
2024,2024020227,4,1,False,False,False,3,REGULATION,4,1
2024,2024020228,0,4,False,False,False,3,REGULATION,0,4
2024,2024020229,1,8,False,False,False,3,REGULATION,1,8
2024,2024020230,4,1,False,False,False,3,REGULATION,4,1
2024,2024020231,3,3,True,True,False,4,OVERTIME,3,4
2024,2024020232,4,0,False,False,False,3,REGULATION,4,0
2024,2024020233,6,4,False,False,False,3,REGULATION,6,4
2024,2024020234,5,2,False,False,False,3,REGULATION,5,2
2024,2024020235,3,7,False,False,False,3,REGULATION,3,7
2024,2024020236,0,1,False,False,False,3,REGULATION,0,1
2024,2024020237,1,1,True,True,False,4,OVERTIME,2,1
2024,2024020238,4,2,False,False,False,3,REGULATION,4,2
2024,2024020239,5,7,False,False,False,3,REGULATION,5,7
2024,2024020240,3,3,True,True,True,4,SHOOTOUT,4,3
2024,2024020241,1,7,False,False,False,3,REGULATION,1,7
2024,2024020242,3,1,False,False,False,3,REGULATION,3,1
2024,2024020243,2,2,True,True,False,4,OVERTIME,3,2
2024,2024020244,2,5,False,False,False,3,REGULATION,2,5
2024,2024020245,0,3,False,False,False,3,REGULATION,0,3
2024,2024020246,1,4,False,False,False,3,REGULATION,1,4
2024,2024020247,3,6,False,False,False,3,REGULATION,3,6
2024,2024020248,2,3,False,False,False,3,REGULATION,2,3
2024,2024020249,3,3,True,True,False,4,OVERTIME,4,3
2024,2024020250,3,1,False,False,False,3,REGULATION,3,1
2024,2024020251,5,2,False,False,False,3,REGULATION,5,2
2024,2024020252,2,2,True,True,False,4,OVERTIME,2,3
2024,2024020253,3,3,True,True,False,4,OVERTIME,3,4
2024,2024020254,4,1,False,False,False,3,REGULATION,4,1
2024,2024020255,4,2,False,False,False,3,REGULATION,4,2
2024,2024020256,2,3,False,False,False,3,REGULATION,2,3
2024,2024020257,3,3,True,True,False,4,OVERTIME,4,3
2024,2024020258,4,4,True,True,False,4,OVERTIME,4,5
2024,2024020259,4,1,False,False,False,3,REGULATION,4,1
2024,2024020260,2,6,False,False,False,3,REGULATION,2,6
2024,2024020261,3,2,False,False,False,3,REGULATION,3,2
2024,2024020262,7,2,False,False,False,3,REGULATION,7,2
2024,2024020263,3,0,False,False,False,3,REGULATION,3,0
2024,2024020264,2,2,True,True,False,4,OVERTIME,3,2
2024,2024020265,2,5,False,False,False,3,REGULATION,2,5
2024,2024020266,3,1,False,False,False,3,REGULATION,3,1
2024,2024020267,6,2,False,False,False,3,REGULATION,6,2
2024,2024020268,2,5,False,False,False,3,REGULATION,2,5
2024,2024020269,2,0,False,False,False,3,REGULATION,2,0
2024,2024020270,2,4,False,False,False,3,REGULATION,2,4
2024,2024020271,6,4,False,False,False,3,REGULATION,6,4
2024,2024020272,2,2,True,True,False,4,OVERTIME,2,3
2024,2024020273,3,2,False,False,False,3,REGULATION,3,2
2024,2024020274,3,3,True,True,False,4,OVERTIME,4,3
2024,2024020275,5,1,False,False,False,3,REGULATION,5,1
2024,2024020276,4,0,False,False,False,3,REGULATION,4,0
2024,2024020277,5,0,False,False,False,3,REGULATION,5,0
2024,2024020278,5,2,False,False,False,3,REGULATION,5,2
2024,2024020279,3,3,True,True,True,4,SHOOTOUT,4,3
2024,2024020280,4,0,False,False,False,3,REGULATION,4,0
2024,2024020281,1,2,False,False,False,3,REGULATION,1,2
2024,2024020282,4,1,False,False,False,3,REGULATION,4,1
2024,2024020283,4,1,False,False,False,3,REGULATION,4,1
2024,2024020284,4,1,False,False,False,3,REGULATION,4,1
2024,2024020285,3,5,False,False,False,3,REGULATION,3,5
2024,2024020286,2,5,False,False,False,3,REGULATION,2,5
2024,2024020287,0,2,False,False,False,3,REGULATION,0,2
2024,2024020288,1,5,False,False,False,3,REGULATION,1,5
2024,2024020289,2,3,False,False,False,3,REGULATION,2,3
2024,2024020290,3,0,False,False,False,3,REGULATION,3,0
2024,2024020291,2,4,False,False,False,3,REGULATION,2,4
2024,2024020292,2,6,False,False,False,3,REGULATION,2,6
2024,2024020293,4,4,True,True,False,4,OVERTIME,5,4
2024,2024020294,2,5,False,False,False,3,REGULATION,2,5
2024,2024020295,2,2,True,True,False,4,OVERTIME,2,3
2024,2024020296,2,4,False,False,False,3,REGULATION,2,4
2024,2024020297,6,3,False,False,False,3,REGULATION,6,3
2024,2024020298,2,3,False,False,False,3,REGULATION,2,3
2024,2024020299,1,1,True,True,True,4,SHOOTOUT,2,1
2024,2024020300,3,4,False,False,False,3,REGULATION,3,4
2024,2024020301,3,0,False,False,False,3,REGULATION,3,0
2024,2024020302,1,4,False,False,False,3,REGULATION,1,4
2024,2024020303,5,2,False,False,False,3,REGULATION,5,2
2024,2024020304,3,0,False,False,False,3,REGULATION,3,0
2024,2024020305,0,1,False,False,False,3,REGULATION,0,1
2024,2024020306,1,0,False,False,False,3,REGULATION,1,0
2024,2024020307,2,3,False,False,False,3,REGULATION,2,3
2024,2024020308,2,1,False,False,False,3,REGULATION,2,1
2024,2024020309,4,2,False,False,False,3,REGULATION,4,2
2024,2024020310,1,2,False,False,False,3,REGULATION,1,2
2024,2024020311,6,6,True,True,False,4,OVERTIME,7,6
2024,2024020312,2,2,True,True,True,4,SHOOTOUT,3,2
2024,2024020313,3,1,False,False,False,3,REGULATION,3,1
2024,2024020314,3,2,False,False,False,3,REGULATION,3,2
2024,2024020315,3,5,False,False,False,3,REGULATION,3,5
2024,2024020316,1,4,False,False,False,3,REGULATION,1,4
2024,2024020317,2,2,True,True,False,4,OVERTIME,2,3
2024,2024020318,2,2,True,True,False,4,OVERTIME,3,2
2024,2024020319,3,3,True,True,True,4,SHOOTOUT,4,3
2024,2024020320,2,1,False,False,False,3,REGULATION,2,1
2024,2024020321,4,7,False,False,False,3,REGULATION,4,7
2024,2024020322,2,6,False,False,False,3,REGULATION,2,6
2024,2024020323,3,4,False,False,False,3,REGULATION,3,4
2024,2024020324,1,2,False,False,False,3,REGULATION,1,2
2024,2024020325,2,4,False,False,False,3,REGULATION,2,4
2024,2024020326,1,6,False,False,False,3,REGULATION,1,6
2024,2024020327,2,3,False,False,False,3,REGULATION,2,3
2024,2024020328,4,4,True,True,True,4,SHOOTOUT,5,4
2024,2024020329,4,1,False,False,False,3,REGULATION,4,1
2024,2024020330,3,1,False,False,False,3,REGULATION,3,1
2024,2024020331,2,4,False,False,False,3,REGULATION,2,4
2024,2024020332,6,2,False,False,False,3,REGULATION,6,2
2024,2024020333,3,2,False,False,False,3,REGULATION,3,2
2024,2024020334,8,2,False,False,False,3,REGULATION,8,2
2024,2024020335,1,4,False,False,False,3,REGULATION,1,4
2024,2024020336,5,2,False,False,False,3,REGULATION,5,2
2024,2024020337,2,5,False,False,False,3,REGULATION,2,5
2024,2024020338,4,4,True,True,True,4,SHOOTOUT,4,5
2024,2024020339,6,4,False,False,False,3,REGULATION,6,4
2024,2024020340,4,3,False,False,False,3,REGULATION,4,3
2024,2024020341,2,4,False,False,False,3,REGULATION,2,4
2024,2024020342,1,4,False,False,False,3,REGULATION,1,4
2024,2024020343,2,3,False,False,False,3,REGULATION,2,3
2024,2024020344,7,2,False,False,False,3,REGULATION,7,2
2024,2024020345,0,2,False,False,False,3,REGULATION,0,2
2024,2024020346,2,2,True,True,False,4,OVERTIME,2,3
2024,2024020347,0,1,False,False,False,3,REGULATION,0,1
2024,2024020348,0,3,False,False,False,3,REGULATION,0,3
2024,2024020349,4,3,False,False,False,3,REGULATION,4,3
2024,2024020350,1,1,True,True,False,4,OVERTIME,2,1
2024,2024020351,4,5,False,False,False,3,REGULATION,4,5
2024,2024020352,5,1,False,False,False,3,REGULATION,5,1
2024,2024020353,3,6,False,False,False,3,REGULATION,3,6
2024,2024020354,5,4,False,False,False,3,REGULATION,5,4
2024,2024020355,3,3,True,True,False,4,OVERTIME,3,4
2024,2024020356,2,2,True,True,False,4,OVERTIME,2,3
2024,2024020357,6,2,False,False,False,3,REGULATION,6,2
2024,2024020358,1,1,True,True,True,4,SHOOTOUT,2,1
2024,2024020359,4,1,False,False,False,3,REGULATION,4,1
2024,2024020360,2,5,False,False,False,3,REGULATION,2,5
2024,2024020361,3,4,False,False,False,3,REGULATION,3,4
2024,2024020362,3,1,False,False,False,3,REGULATION,3,1
2024,2024020363,3,2,False,False,False,3,REGULATION,3,2
2024,2024020364,3,3,True,True,False,4,OVERTIME,3,4
2024,2024020365,4,5,False,False,False,3,REGULATION,4,5
2024,2024020366,4,4,True,True,False,4,OVERTIME,5,4
2024,2024020367,3,6,False,False,False,3,REGULATION,3,6
2024,2024020368,5,2,False,False,False,3,REGULATION,5,2
2024,2024020369,2,2,True,True,False,4,OVERTIME,2,3
2024,2024020370,1,2,False,False,False,3,REGULATION,1,2
2024,2024020371,8,5,False,False,False,3,REGULATION,8,5
2024,2024020372,1,2,False,False,False,3,REGULATION,1,2
2024,2024020373,5,3,False,False,False,3,REGULATION,5,3
2024,2024020374,4,3,False,False,False,3,REGULATION,4,3
2024,2024020375,3,3,True,True,False,4,OVERTIME,3,4
2024,2024020376,4,3,False,False,False,3,REGULATION,4,3
2024,2024020377,6,0,False,False,False,3,REGULATION,6,0
2024,2024020378,3,5,False,False,False,3,REGULATION,3,5
2024,2024020379,5,6,False,False,False,3,REGULATION,5,6
2024,2024020380,6,2,False,False,False,3,REGULATION,6,2
2024,2024020381,2,2,True,True,False,4,OVERTIME,2,3
2024,2024020382,5,2,False,False,False,3,REGULATION,5,2
2024,2024020383,3,0,False,False,False,3,REGULATION,3,0
2024,2024020384,2,2,True,True,False,4,OVERTIME,3,2
2024,2024020385,1,4,False,False,False,3,REGULATION,1,4
2024,2024020386,0,6,False,False,False,3,REGULATION,0,6
2024,2024020387,2,4,False,False,False,3,REGULATION,2,4
2024,2024020388,4,4,True,True,False,4,OVERTIME,4,5
2024,2024020389,6,3,False,False,False,3,REGULATION,6,3
2024,2024020390,3,6,False,False,False,3,REGULATION,3,6
2024,2024020391,3,1,False,False,False,3,REGULATION,3,1
2024,2024020392,3,3,True,True,True,4,SHOOTOUT,4,3
2024,2024020393,1,5,False,False,False,3,REGULATION,1,5
2024,2024020394,4,1,False,False,False,3,REGULATION,4,1
2024,2024020395,1,2,False,False,False,3,REGULATION,1,2
2024,2024020396,2,2,True,True,False,4,OVERTIME,3,2
2024,2024020397,4,5,False,False,False,3,REGULATION,4,5
2024,2024020398,1,1,True,True,False,4,OVERTIME,2,1
2024,2024020399,4,4,True,True,False,4,OVERTIME,5,4
2024,2024020400,1,1,True,True,False,4,OVERTIME,1,2
2024,2024020401,2,4,False,False,False,3,REGULATION,2,4
2024,2024020402,2,2,True,True,False,4,OVERTIME,3,2
2024,2024020403,1,4,False,False,False,3,REGULATION,1,4
2024,2024020404,3,0,False,False,False,3,REGULATION,3,0
2024,2024020405,1,0,False,False,False,3,REGULATION,1,0
2024,2024020406,3,2,False,False,False,3,REGULATION,3,2
2024,2024020407,2,4,False,False,False,3,REGULATION,2,4
2024,2024020408,1,4,False,False,False,3,REGULATION,1,4
2024,2024020409,3,2,False,False,False,3,REGULATION,3,2
2024,2024020410,2,2,True,True,False,4,OVERTIME,2,3
2024,2024020411,3,0,False,False,False,3,REGULATION,3,0
2024,2024020412,2,1,False,False,False,3,REGULATION,2,1
2024,2024020413,8,1,False,False,False,3,REGULATION,8,1
2024,2024020414,5,7,False,False,False,3,REGULATION,5,7
2024,2024020415,5,3,False,False,False,3,REGULATION,5,3
2024,2024020416,2,5,False,False,False,3,REGULATION,2,5
2024,2024020417,3,3,True,True,False,4,OVERTIME,3,4
2024,2024020418,6,3,False,False,False,3,REGULATION,6,3
2024,2024020419,1,3,False,False,False,3,REGULATION,1,3
2024,2024020420,3,2,False,False,False,3,REGULATION,3,2
2024,2024020421,4,2,False,False,False,3,REGULATION,4,2
2024,2024020422,5,2,False,False,False,3,REGULATION,5,2
2024,2024020423,3,2,False,False,False,3,REGULATION,3,2
2024,2024020424,1,5,False,False,False,3,REGULATION,1,5
2024,2024020425,3,3,True,True,False,4,OVERTIME,4,3
2024,2024020426,2,5,False,False,False,3,REGULATION,2,5
2024,2024020427,2,4,False,False,False,3,REGULATION,2,4
2024,2024020428,4,3,False,False,False,3,REGULATION,4,3
2024,2024020429,3,1,False,False,False,3,REGULATION,3,1
2024,2024020430,2,4,False,False,False,3,REGULATION,2,4
2024,2024020431,3,1,False,False,False,3,REGULATION,3,1
2024,2024020432,1,2,False,False,False,3,REGULATION,1,2
2024,2024020433,5,2,False,False,False,3,REGULATION,5,2
