player_id,game_id,team_id,opponent_id,is_home,game_date,season,season_5on5_icetime_per_game,season_5on5_shifts_per_game,szn_toi_per_game_5on5,szn_toi_per_game_pp,szn_toi_per_game_pk,szn_shifts_per_game_pp,szn_shifts_per_game_pk,d5_sog_per60,d10_sog_per60,d20_sog_per60,attempts_d10_per60,rest_days,b2b_flag,pace_matchup_index
8475158,2025020707,18,16,True,2026-01-10,2025,,,14.8506666666667,2.96,1.93541666666667,3.08,3.29166666666667,,,,,2,False,1.01545737398879900000
8475166,2025020702,10,23,True,2026-01-10,2025,,,14.50625,2.6125,0.560714285714286,2.54166666666667,1.35714285714286,,,,,2,False,1.11372744243932790000
8475167,2025020705,14,4,False,2026-01-10,2025,,,15.5366666666667,2.74166666666667,2.49833333333333,2.625,3.8,,,,,32,False,0.94994399502177971496
8475168,2025020700,25,28,False,2026-01-10,2025,,,13.44375,1.6797619047619,0.325,2,1,,,,,3,False,1.04821406347230870000
8475169,2025020702,23,10,False,2026-01-10,2025,,,14.7797101449275,1.78550724637681,0.238888888888889,2.34782608695652,1.33333333333333,,,,,2,False,0.94994399502177971496
8475170,2025020710,19,54,False,2026-01-10,2025,,,13.8966666666667,1.89066666666667,0.487719298245614,2.36,1.42105263157895,,,,,1,True,1.11372744243932790000
8475171,2025020702,10,23,True,2026-01-10,2025,,,18.8063492063492,1.80873015873016,0.673529411764706,2.14285714285714,1.58823529411765,,,,,2,False,1.11372744243932790000
8475172,2025020698,20,5,False,2026-01-10,2025,,,16.425,3.37866666666667,0.416666666666667,3.28,1.5,,,,,2,False,1.04821406347230870000
8475176,2025020707,16,18,False,2026-01-10,2025,,,0,0,0,0,0,,,,,,,
8475179,2025020704,13,9,False,2026-01-10,2025,,,9.28333333333333,0.283333333333333,1.35,1,2.5,,,,,93,False,0.94994399502177971496
8475181,2025020700,28,25,True,2026-01-10,2025,,,15.0416666666667,0.293333333333333,1.6530303030303,1.2,2.54545454545455,,,,,3,False,1.11372744243932790000
8475184,2025020701,24,7,False,2026-01-10,2025,,,12.8521739130435,3.41428571428571,1.4462962962963,3.19047619047619,2.61111111111111,,,,,2,False,1.08097075295581830000
8475188,2025020710,54,19,True,2026-01-10,2025,,,18.4712962962963,0.433333333333333,2.85333333333333,1.42857142857143,3.73333333333333,,,,,10,False,1.08097075295581830000
8475191,2025020710,54,19,True,2026-01-10,2025,,,12.31,0.961111111111111,1.19479166666667,1.58333333333333,1.9375,,,,,2,False,1.08097075295581830000
8475200,2025020700,28,25,True,2026-01-10,2025,,,16.5880952380952,3.075,1.72142857142857,3.3,2.19047619047619,,,,,3,False,1.08097075295581830000
8475208,2025020709,26,22,False,2026-01-10,2025,,,15.8912698412698,0.363333333333333,2.54074074074074,1.1,4.05555555555556,,,,,1,True,1.08097075295581830000
8475218,2025020709,22,26,True,2026-01-10,2025,,,18.3954545454545,0.862037037037037,1.94621212121212,1.5,3.45454545454545,,,,,2,False,0.91718730553827006962
8475220,2025020708,30,2,True,2026-01-10,2025,,,11.0861111111111,0.741666666666667,1.38125,1.83333333333333,2.0625,,,,,2,False,1.08097075295581830000
8475231,2025020708,2,30,False,2026-01-10,2025,,,10.1166666666667,0.579166666666667,1.715,1.625,2.7,,,,,2,False,1.01545737398879900000
8475235,2025020705,4,14,True,2026-01-10,2025,,,8.01875,0.116666666666667,0.533333333333333,1,2,,,,,21,False,0.94994399502177971496
8475279,2025020703,17,8,False,2026-01-10,2025,,,18.5724637681159,0.388095238095238,2.39347826086957,1.21428571428571,3.17391304347826,,,,,2,False,0.98270068450528936031
8475287,2025020707,18,16,True,2026-01-10,2025,,,12.7626666666667,1.92152777777778,2.40138888888889,2.29166666666667,3.875,,,,,2,False,1.08097075295581830000
8475314,2025020708,2,30,False,2026-01-10,2025,,,13.6743055555556,1.81587301587302,0.445833333333333,2.33333333333333,1.33333333333333,,,,,2,False,1.01545737398879900000
8475324,2025020704,9,13,True,2026-01-10,2025,,,14.9814814814815,0.35625,1.32083333333333,1.25,2.1875,,,,,3,False,0.98270068450528936031
8475413,2025020697,3,6,False,2026-01-10,2025,,,7.19166666666667,0,0,0,0,,,,,5,False,1.04821406347230870000
8475462,2025020701,24,7,False,2026-01-10,2025,,,14.3354166666667,0.383333333333333,2.47555555555556,1,3.33333333333333,,,,,2,False,1.04821406347230870000
8475690,2025020702,10,23,True,2026-01-10,2025,,,16.3452380952381,0.273333333333333,2.9,1,4.66666666666667,,,,,13,False,0.98270068450528936031
8475692,2025020708,30,2,True,2026-01-10,2025,,,14.0607142857143,4.15952380952381,0.183333333333333,3.42857142857143,1,,,,,2,False,1.08097075295581830000
8475714,2025020702,10,23,True,2026-01-10,2025,,,9.33333333333333,0.316666666666667,1.53222222222222,1,2.73333333333333,,,,,2,False,1.11372744243932790000
8475722,2025020701,7,24,True,2026-01-10,2025,,,11.9545454545455,3.57272727272727,0.42,3.18181818181818,1.4,,,,,2,False,0.94994399502177971496
8475726,2025020700,28,25,True,2026-01-10,2025,,,12.7153333333333,3.40416666666667,0.37962962962963,3.25,1.44444444444444,,,,,3,False,0.98270068450528936031
8475745,2025020699,29,21,False,2026-01-10,2025,,,13.668115942029,1.82833333333333,2.49492753623188,2.3,3.78260869565217,,,,,2,False,0.94994399502177971496
8475752,2025020708,30,2,True,2026-01-10,2025,,,8.01,0.7,0.366666666666667,1,1,,,,,23,False,0.91522495388853867440
8475753,2025020710,19,54,False,2026-01-10,2025,,,18.6698412698413,1.9531746031746,2.04035087719298,2.33333333333333,3.15789473684211,,,,,1,True,1.11372744243932790000
8475754,2025020699,21,29,True,2026-01-10,2025,,,14.068,3.596,2.13266666666667,3.64,3.72,,,,,2,False,0.94994399502177971496
8475755,2025020700,25,28,False,2026-01-10,2025,,,14.8222222222222,0.55,1.04358974358974,1.5,1.92307692307692,,,,,4,False,1.04821406347230870000
8475760,2025020710,19,54,False,2026-01-10,2025,,,10.3319444444444,0.545833333333333,0.889393939393939,1.25,1.81818181818182,,,,,32,False,0.98059816488057715115
8475762,2025020702,23,10,False,2026-01-10,2025,,,10.7833333333333,0,3.15,0,5,,,,,91,False,1.04821406347230870000
8475763,2025020698,5,20,True,2026-01-10,2025,,,10.7217948717949,1.90454545454545,0.183333333333333,2.45454545454545,1,,,,,18,False,1.04821406347230870000
8475764,2025020710,19,54,False,2026-01-10,2025,,,18.1507936507937,2.10952380952381,1.3156862745098,2.33333333333333,2.35294117647059,,,,,1,True,1.11372744243932790000
8475765,2025020708,30,2,True,2026-01-10,2025,,,12.118115942029,2.98115942028986,0.2,2.95652173913043,1,,,,,2,False,0.98270068450528936031
8475768,2025020706,55,12,False,2026-01-10,2025,,,14.4962962962963,1.81666666666667,1.175,2.22222222222222,1.625,,,,,45,False,1.01545737398879900000
8475784,2025020700,28,25,True,2026-01-10,2025,,,9.89416666666667,2.12407407407407,0.2,2.55555555555556,1.5,,,,,3,False,0.94994399502177971496
8475786,2025020709,22,26,True,2026-01-10,2025,,,16.5980392156863,3.67254901960784,0.483333333333333,2.82352941176471,1.88888888888889,,,,,2,False,1.08097075295581830000
8475790,2025020699,29,21,False,2026-01-10,2025,,,10.1222222222222,0.1,4.83333333333333,1,5.33333333333333,,,,,77,False,1.01545737398879900000
8475791,2025020706,12,55,True,2026-01-10,2025,,,11.368115942029,2.29130434782609,0.530555555555556,2.73913043478261,1.83333333333333,,,,,2,False,0.94994399502177971496
8475794,2025020700,25,28,False,2026-01-10,2025,,,13.5703703703704,2.09583333333333,0.5,2.375,1.2,,,,,39,False,1.04821406347230870000
8475798,2025020701,24,7,False,2026-01-10,2025,,,13.9928571428571,3.48070175438597,1.74333333333333,3.05263157894737,3,,,,,2,False,1.08097075295581830000
8475810,2025020698,5,20,True,2026-01-10,2025,,,15.8436507936508,3.56,1.75701754385965,3.1,2.73684210526316,,,,,2,False,1.04821406347230870000
8475842,2025020697,3,6,False,2026-01-10,2025,,,9.5525641025641,0.441025641025641,1.61052631578947,1.53846153846154,2.89473684210526,,,,,2,False,1.08097075295581830000
8475848,2025020703,8,17,True,2026-01-10,2025,,,10.9737179487179,2.16666666666667,0.263333333333333,2.59090909090909,1.3,,,,,2,False,1.08097075295581830000
8475906,2025020700,28,25,True,2026-01-10,2025,,,17.24375,3.46354166666667,0.556410256410256,3.25,1.53846153846154,,,,,10,False,0.94994399502177971496
8475913,2025020710,54,19,True,2026-01-10,2025,,,15.2741666666667,3.46842105263158,1.62738095238095,2.84210526315789,2.35714285714286,,,,,2,False,0.98270068450528936031
8476278,2025020700,25,28,False,2026-01-10,2025,,,9.60083333333333,0.436666666666667,2.25,1.2,3.45,,,,,3,False,1.04821406347230870000
8476312,2025020699,21,29,True,2026-01-10,2025,,,15.2224637681159,0.625,2.35724637681159,1.5,3.56521739130435,,,,,2,False,0.94994399502177971496
8476372,2025020705,4,14,True,2026-01-10,2025,,,17.0383333333333,0.44,2.775,1.7,4.05,,,,,2,False,0.94994399502177971496
8476374,2025020697,6,3,True,2026-01-10,2025,,,10.4311594202899,0.280952380952381,3.06811594202899,1.14285714285714,4.78260869565217,,,,,2,False,1.01545737398879900000
8476389,2025020697,3,6,False,2026-01-10,2025,,,16.1683333333333,3.52592592592593,2.06333333333333,3.11111111111111,3.85,,,,,2,False,1.08097075295581830000
8476393,2025020704,9,13,True,2026-01-10,2025,,,9.28484848484849,0.586363636363636,0.274074074074074,1.36363636363636,1,,,,,2,False,0.98270068450528936031
8476399,2025020698,20,5,False,2026-01-10,2025,,,13.9858974358974,1.67301587301587,1.93466666666667,2.23809523809524,3.4,,,,,2,False,1.04821406347230870000
8476419,2025020708,2,30,False,2026-01-10,2025,,,12.6366666666667,0.52962962962963,3.01754385964912,1.55555555555556,4.89473684210526,,,,,2,False,1.01545737398879900000
8476422,2025020706,12,55,True,2026-01-10,2025,,,13.4722222222222,2.73333333333333,2.25416666666667,4,3.75,,,,,9,False,1.01545737398879900000
8476429,2025020708,2,30,False,2026-01-10,2025,,,16.4184210526316,0.483333333333333,1.91296296296296,1,3.05555555555556,,,,,2,False,1.01545737398879900000
8476432,2025020699,29,21,False,2026-01-10,2025,,,13.7843137254902,2.12111111111111,1.83666666666667,2.4,2.86666666666667,,,,,2,False,1.01545737398879900000
8476438,2025020710,54,19,True,2026-01-10,2025,,,12.5388888888889,0.410416666666667,1.23333333333333,1,2.23529411764706,,,,,2,False,1.08097075295581830000
8476441,2025020709,26,22,False,2026-01-10,2025,,,15.0492063492063,0.35,3.2325,1.22222222222222,4.85,,,,,1,True,0.98270068450528936031
8476448,2025020710,54,19,True,2026-01-10,2025,,,15.6194444444444,1.13333333333333,1.075,2,2.5,,,,,63,False,1.08097075295581830000
8476453,2025020705,14,4,False,2026-01-10,2025,,,15.3873015873016,4.76746031746032,0.369047619047619,3.33333333333333,1.07142857142857,,,,,4,False,0.94994399502177971496
8476454,2025020709,22,26,True,2026-01-10,2025,,,14.2934782608696,3.81666666666667,1.5231884057971,3.13636363636364,3.21739130434783,,,,,2,False,0.94994399502177971496
8476455,2025020699,21,29,True,2026-01-10,2025,,,13.1130434782609,2.88840579710145,0.364814814814815,3,1.33333333333333,,,,,6,False,0.94994399502177971496
8476456,2025020698,20,5,False,2026-01-10,2025,,,15.0356060606061,3.01587301587302,0.848333333333333,3,1.8,,,,,2,False,1.04821406347230870000
8476457,2025020706,55,12,False,2026-01-10,2025,,,19.7404761904762,0.346296296296296,2.77777777777778,1.22222222222222,3.76190476190476,,,,,2,False,1.01545737398879900000
8476458,2025020701,24,7,False,2026-01-10,2025,,,10.1733333333333,1.77666666666667,0.0833333333333333,2.3,1,,,,,2,False,1.04821406347230870000
8476459,2025020697,3,6,False,2026-01-10,2025,,,15.288,3.93819444444444,2.21944444444444,3.16666666666667,3.54166666666667,,,,,2,False,1.08097075295581830000
8476461,2025020705,4,14,True,2026-01-10,2025,,,13.8825757575758,2.14,2.47348484848485,2.75,4.27272727272727,,,,,2,False,0.94994399502177971496
8476463,2025020708,30,2,True,2026-01-10,2025,,,18.8385964912281,0.432051282051282,2.53541666666667,1.46153846153846,2.875,,,,,2,False,1.08097075295581830000
8476467,2025020706,55,12,False,2026-01-10,2025,,,14.7710526315789,0.566666666666667,2.10526315789474,1.33333333333333,3.15789473684211,,,,,2,False,0.91718730553827006962
8476468,2025020697,3,6,False,2026-01-10,2025,,,15.8992063492063,3.84833333333333,1.84561403508772,3.2,3.26315789473684,,,,,2,False,1.08097075295581830000
8476469,2025020709,26,22,False,2026-01-10,2025,,,11.1681818181818,1.96862745098039,1.84761904761905,2.35294117647059,3.0952380952381,,,,,5,False,0.94994399502177971496
8476473,2025020707,16,18,False,2026-01-10,2025,,,13.344696969697,0.301666666666667,3.05,1.1,4.27272727272727,,,,,1,True,0.88443061605476042428
8476479,2025020703,8,17,True,2026-01-10,2025,,,13.5712962962963,1.72179487179487,2.37,2.23076923076923,3.8,,,,,2,False,0.98270068450528936031
8476483,2025020698,5,20,True,2026-01-10,2025,,,15.7211111111111,3.31555555555556,1.52,3.06666666666667,2.8,,,,,2,False,1.04821406347230870000
8476539,2025020707,18,16,True,2026-01-10,2025,,,13.3245098039216,3.24411764705882,0.353333333333333,3.29411764705882,1.2,,,,,24,False,1.01545737398879900000
8476624,2025020700,28,25,True,2026-01-10,2025,,,9.276,0.558974358974359,2.14855072463768,1.61538461538462,2.91304347826087,,,,,3,False,0.91718730553827006962
8476826,2025020705,14,4,False,2026-01-10,2025,,,13.345652173913,0.948245614035088,2.66666666666667,1.89473684210526,3.86363636363636,,,,,4,False,0.91718730553827006962
8476853,2025020702,10,23,True,2026-01-10,2025,,,18.1733333333333,2.4025,1.13859649122807,2.4,2.10526315789474,,,,,2,False,1.11372744243932790000
8476854,2025020697,6,3,True,2026-01-10,2025,,,17.0788888888889,1.83809523809524,3.07380952380952,2.28571428571429,4.42857142857143,,,,,7,False,0.88443061605476042428
8476867,2025020699,29,21,False,2026-01-10,2025,,,10.2954545454545,0.423333333333333,1.98333333333333,1.2,3.36363636363636,,,,,2,False,1.08097075295581830000
8476869,2025020707,18,16,True,2026-01-10,2025,,,16.6954545454545,2.00075757575758,3.61746031746032,2.68181818181818,4.85714285714286,,,,,2,False,0.98270068450528936031
8476872,2025020702,10,23,True,2026-01-10,2025,,,11.4979166666667,0.451515151515152,2.10520833333333,1.18181818181818,3.375,,,,,2,False,1.11372744243932790000
8476873,2025020706,12,55,True,2026-01-10,2025,,,9.65520833333333,0.32,1.30277777777778,1,2.5,,,,,2,False,0.94994399502177971496
8476875,2025020703,8,17,True,2026-01-10,2025,,,19.2811594202899,0.95,4.67028985507246,2.3,3.69565217391304,,,,,2,False,1.08097075295581830000
8476878,2025020705,14,4,False,2026-01-10,2025,,,12.3194444444444,0.603571428571429,2.45294117647059,1.57142857142857,3.88235294117647,,,,,4,False,0.94994399502177971496
8476879,2025020709,26,22,False,2026-01-10,2025,,,15.2166666666667,0.269444444444444,2.26666666666667,1,3.36842105263158,,,,,1,True,1.04821406347230870000
8476881,2025020710,54,19,True,2026-01-10,2025,,,14.6548611111111,3.37971014492754,0.395833333333333,3.17391304347826,1.5,,,,,2,False,1.08097075295581830000
8476882,2025020707,16,18,False,2026-01-10,2025,,,13.0909722222222,2.48636363636364,2.85069444444444,2.5,4.79166666666667,,,,,1,True,0.88443061605476042428
8476885,2025020701,24,7,False,2026-01-10,2025,,,17.6891666666667,0.869607843137255,3.35740740740741,1.70588235294118,5.11111111111111,,,,,2,False,1.04821406347230870000
8476887,2025020707,18,16,True,2026-01-10,2025,,,15.3713333333333,3.01266666666667,0.483333333333333,3,1.36363636363636,,,,,2,False,1.01545737398879900000
8476889,2025020700,25,28,False,2026-01-10,2025,,,9.78478260869565,0.277083333333333,2.63695652173913,1.125,4,,,,,3,False,1.11372744243932790000
8476891,2025020707,16,18,False,2026-01-10,2025,,,15.4295454545455,1.61282051282051,0.705882352941177,2.23076923076923,1.82352941176471,,,,,1,True,1.04821406347230870000
8476892,2025020710,19,54,False,2026-01-10,2025,,,18.8388888888889,0.565686274509804,2.86416666666667,1.35294117647059,4.25,,,,,1,True,1.11372744243932790000
8476897,2025020710,19,54,False,2026-01-10,2025,,,10.2142857142857,1.34259259259259,1.67017543859649,1.72222222222222,2.89473684210526,,,,,1,True,1.11372744243932790000
8476902,2025020700,25,28,False,2026-01-10,2025,,,18.7746031746032,0.866666666666667,4.67857142857143,1.38888888888889,3.38095238095238,,,,,3,False,1.04821406347230870000
8476905,2025020706,55,12,False,2026-01-10,2025,,,15.16875,2.69855072463768,2.22569444444444,2.78260869565217,3.625,,,,,2,False,1.01545737398879900000
8476906,2025020706,12,55,True,2026-01-10,2025,,,17.9842592592593,3.52222222222222,0.416666666666667,3.27777777777778,1.55555555555556,,,,,2,False,0.94994399502177971496
8476917,2025020708,2,30,False,2026-01-10,2025,,,17.834126984127,0.553333333333333,3.17083333333333,1.6,4.35,,,,,2,False,1.04821406347230870000
8476921,2025020706,12,55,True,2026-01-10,2025,,,12.3791666666667,0.352564102564103,2.33888888888889,1.15384615384615,3.88888888888889,,,,,2,False,1.08097075295581830000
8476923,2025020699,29,21,False,2026-01-10,2025,,,18.2891666666667,1.8343137254902,0.785897435897436,2.29411764705882,1.61538461538462,,,,,2,False,1.11372744243932790000
8476925,2025020710,54,19,True,2026-01-10,2025,,,10.002380952381,0.766666666666667,1.65350877192982,1.44444444444444,2.73684210526316,,,,,2,False,1.08097075295581830000
8476927,2025020702,23,10,False,2026-01-10,2025,,,15.355,0.47,0,0,0,,,,,83,False,1.11372744243932790000
8476931,2025020702,10,23,True,2026-01-10,2025,,,19.1263157894737,0.654901960784314,2.68421052631579,1.52941176470588,3.68421052631579,,,,,7,False,1.11372744243932790000
8476958,2025020706,12,55,True,2026-01-10,2025,,,14.8888888888889,0.383333333333333,2.17777777777778,3,3.33333333333333,,,,,22,False,0.94994399502177971496
8476967,2025020698,5,20,True,2026-01-10,2025,,,16.9947368421053,0.35,1.24791666666667,1.44444444444444,2.1875,,,,,2,False,0.94994399502177971496
8476981,2025020703,8,17,True,2026-01-10,2025,,,11.0712121212121,0.605952380952381,3.04848484848485,1.42857142857143,4.5,,,,,9,False,1.08097075295581830000
8476988,2025020702,10,23,True,2026-01-10,2025,,,11.7833333333333,0,0.65,0,1,,,,,7,False,1.14648413192283760000
8476994,2025020708,30,2,True,2026-01-10,2025,,,9.28645833333333,1.40208333333333,0.0416666666666667,2,1,,,,,2,False,1.14648413192283760000
8477018,2025020710,54,19,True,2026-01-10,2025,,,15.043137254902,0.854761904761905,0.153333333333333,1.42857142857143,1.2,,,,,2,False,1.11372744243932790000
8477073,2025020704,9,13,True,2026-01-10,2025,,,3.77333333333333,0.391666666666667,0.0166666666666667,1,1,,,,,12,False,1.08097075295581830000
8477149,2025020705,14,4,False,2026-01-10,2025,,,8.4547619047619,0.183333333333333,0.116666666666667,1,1,,,,,13,False,1.01328477037659640000
8477320,2025020697,3,6,False,2026-01-10,2025,,,8.96666666666667,0,0,0,0,,,,,2,False,0.94791155938455791278
8477346,2025020698,20,5,False,2026-01-10,2025,,,19.0797101449275,2.55396825396825,1.99047619047619,2.95238095238095,3.52380952380952,,,,,2,False,1.04821406347230870000
8477365,2025020698,5,20,True,2026-01-10,2025,,,14.225,0.0333333333333333,1.3452380952381,1,3.14285714285714,,,,,21,False,0.94994399502177971496
8477369,2025020697,3,6,False,2026-01-10,2025,,,15.1708333333333,0.564583333333333,1.65833333333333,1.875,2.65,,,,,2,False,1.14648413192283760000
8477380,2025020697,3,6,False,2026-01-10,2025,,,10.2921568627451,1.72777777777778,0.0333333333333333,2.5,1,,,,,2,False,1.08097075295581830000
8477402,2025020710,19,54,False,2026-01-10,2025,,,14.2126666666667,2.55,1.69791666666667,2.68,3.04166666666667,,,,,1,True,1.11372744243932790000
8477404,2025020705,14,4,False,2026-01-10,2025,,,14.3913043478261,4.34927536231884,2.14545454545455,3.26086956521739,3.54545454545455,,,,,4,False,0.94994399502177971496
8477406,2025020709,22,26,True,2026-01-10,2025,,,10.9990740740741,0.305555555555556,1.9,1,3.0625,,,,,2,False,1.04821406347230870000
8477407,2025020708,2,30,False,2026-01-10,2025,,,11.3734848484848,2.25520833333333,0.294444444444444,2.1875,1.16666666666667,,,,,2,False,0.91718730553827006962
8477409,2025020704,13,9,False,2026-01-10,2025,,,14.37,2.90666666666667,0.347222222222222,2.92,1.5,,,,,2,False,0.94994399502177971496
8477416,2025020705,14,4,False,2026-01-10,2025,,,10.3253623188406,3.93768115942029,0.416666666666667,3.56521739130435,1,,,,,4,False,1.04821406347230870000
8477425,2025020699,29,21,False,2026-01-10,2025,,,11.2539215686275,0.316666666666667,1.41875,1.25,2.375,,,,,10,False,1.14648413192283760000
8477426,2025020705,14,4,False,2026-01-10,2025,,,12.1071428571429,1.84102564102564,1.18333333333333,2.38461538461538,1.88888888888889,,,,,4,False,0.94994399502177971496
8477429,2025020703,17,8,False,2026-01-10,2025,,,13.0173076923077,1.43985507246377,1.76466666666667,1.91304347826087,3,,,,,2,False,1.08097075295581830000
8477444,2025020707,16,18,False,2026-01-10,2025,,,15.0986111111111,2.81884057971015,0.439583333333333,2.78260869565217,1.5,,,,,1,True,0.88443061605476042428
8477446,2025020707,18,16,True,2026-01-10,2025,,,11.5847222222222,0.433333333333333,2.95507246376812,1.52941176470588,4.8695652173913,,,,,2,False,1.01545737398879900000
8477447,2025020710,54,19,True,2026-01-10,2025,,,20.5655555555556,1.04166666666667,2.59027777777778,1.78571428571429,3.91666666666667,,,,,28,False,1.08097075295581830000
8477450,2025020707,16,18,False,2026-01-10,2025,,,12.7789473684211,0.608333333333333,2.6037037037037,1.375,4.11111111111111,,,,,1,True,1.01545737398879900000
8477451,2025020708,30,2,True,2026-01-10,2025,,,13.75,2.29866666666667,0.196428571428571,2.56,1.14285714285714,,,,,2,False,1.08097075295581830000
8477454,2025020700,25,28,False,2026-01-10,2025,,,9.15714285714286,0.375,0.666666666666667,1,1,,,,,4,False,0.98059816488057715115
8477456,2025020703,17,8,False,2026-01-10,2025,,,12.9583333333333,0.933333333333333,1.81538461538462,1.77777777777778,2.96153846153846,,,,,2,False,0.98270068450528936031
8477476,2025020699,21,29,True,2026-01-10,2025,,,15.272,2.972,1.38405797101449,3.08,2.39130434782609,,,,,2,False,0.94994399502177971496
8477478,2025020706,12,55,True,2026-01-10,2025,,,10.8777777777778,0.354166666666667,0.396666666666667,1.16666666666667,1,,,,,2,False,0.94994399502177971496
8477479,2025020707,16,18,False,2026-01-10,2025,,,14.9736111111111,3.1,0.336666666666667,2.78260869565217,1.1,,,,,1,True,1.01545737398879900000
8477492,2025020699,21,29,True,2026-01-10,2025,,,17.6366666666667,4.64666666666667,0.514583333333333,3.8,1.5,,,,,2,False,0.94994399502177971496
8477493,2025020704,13,9,False,2026-01-10,2025,,,0,0,0,0,0,,,,,207,False,0.94994399502177971496
8477494,2025020708,2,30,False,2026-01-10,2025,,,14.6240740740741,3.625,0.466666666666667,3.375,1.25,,,,,2,False,0.94994399502177971496
8477495,2025020704,13,9,False,2026-01-10,2025,,,16.5017543859649,3.71228070175439,2.2962962962963,3.63157894736842,3.55555555555556,,,,,8,False,0.94994399502177971496
8477496,2025020697,6,3,True,2026-01-10,2025,,,14.1775,2.64333333333333,1.01547619047619,2.7,2.64285714285714,,,,,2,False,0.98270068450528936031
8477497,2025020699,29,21,False,2026-01-10,2025,,,13.452380952381,2.61428571428571,1.61190476190476,2.61904761904762,2.9047619047619,,,,,2,False,0.94994399502177971496
8477498,2025020709,22,26,True,2026-01-10,2025,,,19.0121212121212,0.72,1.35378787878788,1.53333333333333,2.40909090909091,,,,,2,False,0.91718730553827006962
8477499,2025020705,4,14,True,2026-01-10,2025,,,16.13,3.5875,2.11666666666667,4.25,2.8,,,,,2,False,0.91718730553827006962
8477500,2025020708,2,30,False,2026-01-10,2025,,,14.1635416666667,4.19583333333333,2.61666666666667,3.5,4.375,,,,,9,False,1.01545737398879900000
8477501,2025020699,21,29,True,2026-01-10,2025,,,13.4557971014493,2.77971014492754,1.79057971014493,3.17391304347826,3.17391304347826,,,,,2,False,0.94994399502177971496
8477503,2025020702,10,23,True,2026-01-10,2025,,,12.6659420289855,1.7452380952381,0.27,2.14285714285714,1.3,,,,,2,False,1.11372744243932790000
8477505,2025020700,28,25,True,2026-01-10,2025,,,14.928,3.48472222222222,2.25434782608696,3.20833333333333,3.47826086956522,,,,,3,False,0.98270068450528936031
8477506,2025020708,2,30,False,2026-01-10,2025,,,17.5039682539683,0.584615384615385,3.27,1.76923076923077,4.4,,,,,2,False,1.04821406347230870000
8477507,2025020697,6,3,True,2026-01-10,2025,,,18.1016666666667,0.35,2.83083333333333,1.25,4.35,,,,,2,False,0.98270068450528936031
8477508,2025020709,22,26,True,2026-01-10,2025,,,7.85,0.316666666666667,1.06111111111111,1,2.66666666666667,,,,,2,False,1.08097075295581830000
8477511,2025020698,5,20,True,2026-01-10,2025,,,13.1514492753623,2.82698412698413,0.3,2.80952380952381,1.66666666666667,,,,,2,False,1.01545737398879900000
8477527,2025020701,24,7,False,2026-01-10,2025,,,9.8,0.54375,0.05,1.125,1,,,,,2,False,1.04821406347230870000
8477541,2025020702,10,23,True,2026-01-10,2025,,,11.1541666666667,0.25,1.45,0,3,,,,,33,False,0.98270068450528936031
8477573,2025020710,19,54,False,2026-01-10,2025,,,10.8433333333333,0.416666666666667,1.26166666666667,1.25,2.3,,,,,1,True,1.11372744243932790000
8477810,2025020698,20,5,False,2026-01-10,2025,,,13.7134920634921,0.251515151515152,1.59722222222222,1.27272727272727,3.11111111111111,,,,,2,False,1.04821406347230870000
8477839,2025020697,3,6,False,2026-01-10,2025,,,13.1595238095238,1.5219298245614,0.874074074074074,2.36842105263158,2.22222222222222,,,,,10,False,1.08097075295581830000
8477903,2025020705,4,14,True,2026-01-10,2025,,,8.7975,0.304761904761905,1.4425,1.42857142857143,2.55,,,,,2,False,0.91718730553827006962
8477919,2025020706,55,12,False,2026-01-10,2025,,,13.9666666666667,1.21818181818182,2.04473684210526,1.90909090909091,3.42105263157895,,,,,2,False,0.98270068450528936031
8477932,2025020704,13,9,False,2026-01-10,2025,,,16.5515151515152,2.94393939393939,2.82651515151515,3.27272727272727,4.18181818181818,,,,,2,False,0.91718730553827006962
8477933,2025020704,13,9,False,2026-01-10,2025,,,15.2185897435897,3.94423076923077,2.2025641025641,3.69230769230769,3.76923076923077,,,,,2,False,0.94994399502177971496
8477934,2025020709,22,26,True,2026-01-10,2025,,,17.3173333333333,3.84861111111111,0.831578947368421,2.95833333333333,1.78947368421053,,,,,2,False,0.91718730553827006962
8477935,2025020704,13,9,False,2026-01-10,2025,,,14.2878205128205,3.54615384615385,1.17333333333333,3.38461538461538,2.44,,,,,2,False,0.94994399502177971496
8477939,2025020702,10,23,True,2026-01-10,2025,,,15.2025,2.65666666666667,0.533333333333333,2.55,1.46153846153846,,,,,14,False,1.11372744243932790000
