dimension,value,rows,share,selected_wagers,wins,losses,voids,technical_unresolved,observed_win_rate,mean_offered_break_even_probability,mean_no_vig_market_probability,mean_model_selected_side_probability,observed_minus_offered_break_even,observed_minus_no_vig_market_probability,observed_minus_model_probability,average_selected_odds,stake,offered_net,offered_roi,novig_fair_net,novig_fair_roi,even_money_net,even_money_roi,offered_price_drag_vs_novig,novig_return_vs_even_money
game,822716,6,0.0010166045408336157,5,4,1,1,0,0.8,0.6239172972714477,0.5865021706988217,0.5601010000000001,0.1760827027285523,0.21349782930117833,0.23989899999999997,-169.2,25,5.987719969755897,0.2395087987902359,7.969093250954677,0.3187637300381871,15.0,0.6,-1.9813732811987794,-7.030906749045323
game,822717,7,0.0011860386309725517,7,2,5,0,0,0.2857142857142857,0.645913490977352,0.6069384803143095,0.6016955714285714,-0.36019920526306626,-0.3212241946000238,-0.31598128571428574,-185.14285714285714,35,-19.3494005994006,-0.5528400171257314,-18.347377855058674,-0.5242107958588192,-15.0,-0.42857142857142855,-1.0020227443419252,-3.3473778550586744
game,822718,11,0.0018637749915282956,9,3,6,2,0,0.3333333333333333,0.6173405041267247,0.5800922460497812,0.5795142222222222,-0.2840071707933914,-0.24675891271644784,-0.24618088888888884,-165.0,45,-21.344916344916346,-0.4743314743314743,-19.82701875819216,-0.44060041684871465,-15.0,-0.3333333333333333,-1.5178975867241853,-4.82701875819216
game,822719,10,0.0016943409013893595,9,6,3,1,0,0.6666666666666666,0.5997677555729759,0.5637440133623338,0.5987322222222223,0.06689891109369073,0.10292265330433281,0.0679344444444443,-152.22222222222223,45,3.9925515857415146,0.08872336857203365,7.124127698526767,0.15831394885615038,15.0,0.3333333333333333,-3.131576112785252,-7.875872301473233
game,822734,6,0.0010166045408336157,6,4,2,0,0,0.6666666666666666,0.6538707463087697,0.6145635220143931,0.5636218333333334,0.012795920357896895,0.0521031446522735,0.10304483333333325,-190.83333333333334,30,0.8053399840303275,0.02684466613434425,2.7769177744877327,0.09256392581625776,10.0,0.3333333333333333,-1.9715777904574052,-7.223082225512267
game,822735,7,0.0011860386309725517,7,5,2,0,0,0.7142857142857143,0.6451237176966286,0.6061713054209765,0.5945482857142856,0.06916199658908573,0.10811440886473778,0.11973742857142866,-188.28571428571428,35,3.2917856309644162,0.09405101802755475,5.74534117717719,0.16415260506220544,15.0,0.42857142857142855,-2.453555546212774,-9.25465882282281
game,822736,2,0.00033886818027787193,2,2,0,0,0,1.0,0.6452074751331257,0.6067335885506084,0.600663,0.3547925248668743,0.39326641144939156,0.39933700000000005,-182.5,10,5.50960028982007,0.550960028982007,6.492790438990912,0.6492790438990912,10.0,1.0,-0.9831901491708424,-3.5072095610090877
game,822737,7,0.0011860386309725517,7,3,4,0,0,0.42857142857142855,0.6324624644439992,0.5944020005618066,0.6097947142857143,-0.20389103587257068,-0.16583057199037804,-0.18122328571428575,-175.57142857142858,35,-10.985063430534579,-0.31385895515813084,-9.457600144025863,-0.2702171469721675,-5.0,-0.14285714285714285,-1.5274632865087163,-4.457600144025863
game,822738,6,0.0010166045408336157,5,3,2,1,0,0.6,0.5987767398560112,0.5628063311022979,0.6112328,0.0012232601439887691,0.03719366889770204,-0.011232800000000043,-151.2,25,1.1505471753918943,0.04602188701567577,2.8270756091164984,0.11308302436465993,5.0,0.2,-1.676528433724604,-2.1729243908835016
game,822739,6,0.0010166045408336157,6,5,1,0,0,0.8333333333333334,0.6240358228704178,0.5866284669794336,0.6305391666666668,0.20929751046291556,0.24670486635389977,0.2027941666666666,-168.5,30,10.289351182880797,0.3429783727626932,12.866608828013778,0.4288869609337926,20.0,0.6666666666666666,-2.577257645132981,-7.133391171986222
game,822740,9,0.0015249068112504235,6,4,2,3,0,0.6666666666666666,0.5957057328791591,0.5598357864336384,0.5980238333333333,0.07096093378750756,0.10683088023302822,0.06864283333333332,-147.83333333333334,30,3.847648671513717,0.1282549557171239,6.0210378731717356,0.20070126243905786,10.0,0.3333333333333333,-2.1733892016580185,-3.9789621268282644
game,822741,9,0.0015249068112504235,8,5,3,1,0,0.625,0.6456837918978435,0.6069799687350691,0.5698135,-0.02068379189784353,0.018020031264930902,0.05518650000000003,-183.75,40,-1.7092366071200575,-0.04273091517800144,0.7348988740749922,0.018372471851874805,10.0,0.25,-2.4441354811950498,-9.265101125925007
game,822742,7,0.0011860386309725517,6,5,1,1,0,0.8333333333333334,0.6377524453900164,0.5995176205833717,0.5832186666666667,0.19558088794331696,0.2338157127499617,0.2501146666666667,-176.5,30,9.156030065562446,0.30520100218541485,11.656201139580524,0.3885400379860175,20.0,0.6666666666666666,-2.5001710740180787,-8.343798860419476
game,822743,7,0.0011860386309725517,6,3,3,1,0,0.5,0.6063410656362721,0.5700462735059086,0.6153903333333334,-0.1063410656362721,-0.07004627350590864,-0.11539033333333337,-155.66666666666666,30,-5.183476159085915,-0.17278253863619716,-3.6210572314632796,-0.12070190771544266,0.0,0.0,-1.5624189276226352,-3.6210572314632796
game,822744,6,0.0010166045408336157,6,4,2,0,0,0.6666666666666666,0.6655028094886428,0.6257184591020356,0.5754608333333334,0.0011638571780238083,0.04094820756463102,0.09120583333333321,-201.16666666666666,30,0.3723472630868061,0.01241157543622687,2.292956186776757,0.07643187289255857,10.0,0.3333333333333333,-1.9206089236899508,-7.707043813223243
game,822746,5,0.0008471704506946798,5,2,3,0,0,0.4,0.6695323722138559,0.6293871841074629,0.604026,-0.26953237221385584,-0.22938718410746284,-0.20402599999999993,-203.2,25,-10.048415492957748,-0.4019366197183099,-9.093772717919828,-0.3637509087167931,-5.0,-0.2,-0.9546427750379198,-4.093772717919828
game,822781,8,0.0013554727211114877,8,5,3,0,0,0.625,0.6309614929462961,0.5931812918083328,0.565832,-0.00596149294629611,0.03181870819166721,0.059168,-173.25,40,-1.292016381589061,-0.03230040953972653,1.1709695187918019,0.029274237969795048,10.0,0.25,-2.462985900380863,-8.829030481208198
game,822782,7,0.0011860386309725517,6,4,2,1,0,0.6666666666666666,0.6521472719095115,0.6130414139579096,0.561574,0.014519394757155135,0.053625252708757065,0.10509266666666661,-189.83333333333334,30,0.05241440327277269,0.0017471467757590898,1.9688648953631533,0.06562882984543844,10.0,0.3333333333333333,-1.9164504920903807,-8.031135104636846
game,822783,10,0.0016943409013893595,9,7,2,1,0,0.7777777777777778,0.6325066633322598,0.5945091042279459,0.5614614444444445,0.145271114445518,0.1832686735498319,0.21631633333333333,-175.11111111111111,45,10.360904577611267,0.23024232394691704,13.90339138818118,0.3089642530706929,25.0,0.5555555555555556,-3.5424868105699137,-11.09660861181882
game,822784,8,0.0013554727211114877,8,6,2,0,0,0.75,0.6450512815234242,0.6063589912564966,0.578500875,0.10494871847657583,0.14364100874350338,0.17149912499999997,-185.5,40,6.856088318209061,0.1714022079552265,9.853450974472784,0.2463362743618196,20.0,0.5,-2.9973626562637232,-10.146549025527216
game,822785,9,0.0015249068112504235,7,5,2,2,0,0.7142857142857143,0.6206515366183927,0.5835080040678905,0.5825385714285715,0.09363417766732163,0.1307777102178238,0.13174714285714284,-165.85714285714286,35,5.605771022370709,0.16016488635344883,8.194556017318693,0.23413017192339122,15.0,0.42857142857142855,-2.588784994947984,-6.805443982681307
game,822786,7,0.0011860386309725517,6,3,3,1,0,0.5,0.6705031841820279,0.6305332788380899,0.5698816666666667,-0.17050318418202792,-0.13053327883808985,-0.06988166666666673,-204.0,30,-7.693190161527166,-0.25643967205090556,-6.27488295414735,-0.209162765138245,0.0,0.0,-1.418307207379816,-6.27488295414735
game,822787,9,0.0015249068112504235,9,4,5,0,0,0.4444444444444444,0.6647925070410672,0.6249952362291227,0.5655095555555556,-0.22034806259662276,-0.18055079178467826,-0.12106511111111118,-200.88888888888889,45,-15.29075281250095,-0.33979450694446556,-13.403177096127378,-0.2978483799139417,-5.0,-0.1111111111111111,-1.887575716373572,-8.403177096127378
game,822788,7,0.0011860386309725517,7,3,4,0,0,0.42857142857142855,0.6430342513495899,0.6045221469859582,0.5685657142857143,-0.21446282277816137,-0.17595071841452964,-0.1399942857142858,-182.0,35,-12.201840558514307,-0.34862401595755166,-10.7509413954927,-0.30716975415693426,-5.0,-0.14285714285714285,-1.4508991630216084,-5.750941395492699
game,822792,7,0.0011860386309725517,6,3,3,1,0,0.5,0.6222167536019086,0.5849062301755057,0.5809235,-0.12221675360190865,-0.08490623017550569,-0.08092350000000004,-165.83333333333334,30,-5.550516794441812,-0.18501722648139374,-3.995187214305253,-0.13317290714350843,0.0,0.0,-1.5553295801365588,-3.995187214305253
game,822793,10,0.0016943409013893595,8,7,1,2,0,0.875,0.6499742993641845,0.6110382494122129,0.565567,0.2250257006358155,0.26396175058778715,0.30943299999999996,-188.875,40,14.110930950936739,0.3527732737734185,17.558296954262754,0.4389574238565689,30.0,0.75,-3.4473660033260156,-12.441703045737246
game,822794,7,0.0011860386309725517,5,1,4,1,1,0.2,0.6556208429068289,0.6165791211568654,0.6311142,-0.45562084290682886,-0.4165791211568654,-0.43111419999999995,-192.2,25,-16.644295302013422,-0.6657718120805369,-16.113625721866708,-0.6445450288746684,-15.0,-0.6,-0.5306695801467143,-1.1136257218667076
game,822795,9,0.0015249068112504235,8,6,2,1,0,0.75,0.6325336743584038,0.5943610033468741,0.589530625,0.1174663256415962,0.15563899665312586,0.16046937500000003,-173.5,40,7.3429577714677725,0.18357394428669432,10.378961356970605,0.2594740339242651,20.0,0.5,-3.036003585502832,-9.621038643029395
game,822796,8,0.0013554727211114877,7,5,2,1,0,0.7142857142857143,0.6397895287886612,0.6021667219613144,0.6088947142857143,0.07449618549705306,0.11211899232439992,0.10539100000000001,-182.14285714285714,35,3.905105482586011,0.11157444235960032,6.325013269626094,0.18071466484645984,15.0,0.42857142857142855,-2.419907787040083,-8.674986730373906
game,822797,7,0.0011860386309725517,6,4,2,1,0,0.6666666666666666,0.662614386826239,0.6227394425008741,0.5696423333333333,0.004052279840427664,0.04392722416579253,0.09702433333333338,-199.0,30,0.7845888108793346,0.026152960362644487,2.7591001849204884,0.09197000616401628,10.0,0.3333333333333333,-1.9745113740411537,-7.240899815079512
game,822798,10,0.0016943409013893595,8,5,3,2,0,0.625,0.6423750875288013,0.603934361145466,0.5626504999999999,-0.017375087528801347,0.021065638854534052,0.06234950000000006,-182.875,40,-0.3536651544545588,-0.00884162886136397,2.174807468881374,0.05437018672203435,10.0,0.25,-2.528472623335933,-7.825192531118626
game,822799,11,0.0018637749915282956,9,5,4,2,0,0.5555555555555556,0.6373269204882608,0.5990735099817788,0.582020111111111,-0.0817713649327052,-0.04351795442622319,-0.02646455555555538,-179.22222222222223,45,-4.20562919530066,-0.0934584265622369,-1.5849157357191528,-0.03522034968264784,5.0,0.1111111111111111,-2.6207134595815074,-6.584915735719153
game,822800,4,0.0006777363605557439,4,3,1,0,0,0.75,0.6649212809710627,0.6252999043242735,0.612417,0.08507871902893727,0.12470009567572649,0.137583,-199.75,20,2.156098406098406,0.10780492030492031,3.5620976331715837,0.17810488165857918,10.0,0.5,-1.4059992270731776,-6.437902366828416
game,822814,8,0.0013554727211114877,7,3,4,1,0,0.42857142857142855,0.6451928797618512,0.6065508161439066,0.5743501428571429,-0.2166214511904227,-0.17797938757247805,-0.14577871428571437,-183.57142857142858,35,-11.297329553369401,-0.3227808443819829,-9.79168196405697,-0.27976234183019916,-5.0,-0.14285714285714285,-1.5056475893124315,-4.79168196405697
game,822815,3,0.0005083022704168078,3,2,1,0,0,0.6666666666666666,0.6290643885925192,0.591400694527243,0.602297,0.0376022780741474,0.07526597213942365,0.06436966666666666,-170.0,15,1.1543705499166794,0.07695803666111196,2.1799742875030836,0.14533161916687223,5.0,0.3333333333333333,-1.0256037375864042,-2.8200257124969164
game,822816,9,0.0015249068112504235,8,5,3,1,0,0.625,0.6492415100473505,0.610321651281415,0.5675155000000001,-0.024241510047350534,0.014678348718584977,0.05748449999999994,-188.0,40,-1.657174316306964,-0.0414293579076741,0.7950400321988775,0.019876000804971938,10.0,0.25,-2.4522143485058416,-9.204959967801123
game,822817,7,0.0011860386309725517,7,2,5,0,0,0.2857142857142857,0.6577447049718713,0.6184120206302814,0.5973322857142858,-0.3720304192575856,-0.33269773491599575,-0.31161800000000006,-194.85714285714286,35,-19.60968597965502,-0.5602767422758577,-18.62570693042519,-0.5321630551550054,-15.0,-0.42857142857142855,-0.9839790492298306,-3.6257069304251885
game,822819,9,0.0015249068112504235,7,2,5,1,1,0.2857142857142857,0.6425609069788498,0.6040025783273856,0.5741697142857143,-0.3568466212645641,-0.3182882926130999,-0.2884554285714286,-181.0,35,-19.541420118343197,-0.55832628909552,-18.563557401350042,-0.530387354324287,-15.0,-0.42857142857142855,-0.9778627169931546,-3.5635574013500424
game,822820,7,0.0011860386309725517,7,2,5,0,0,0.2857142857142857,0.6505413368865375,0.6116838631518658,0.5832247142857143,-0.3648270511722518,-0.32596957743758015,-0.2975104285714286,-188.71428571428572,35,-20.195852534562214,-0.5770243581303489,-19.25708699902248,-0.5502024856863565,-15.0,-0.42857142857142855,-0.9387655355397335,-4.25708699902248
game,822822,5,0.0008471704506946798,4,4,0,1,0,1.0,0.6427615545300902,0.6041018556333242,0.599208,0.3572384454699098,0.3958981443666758,0.40079200000000004,-184.25,20,11.246574107144165,0.5623287053572082,13.246945702728276,0.6623472851364138,20.0,1.0,-2.0003715955841113,-6.753054297271724
game,822868,4,0.0006777363605557439,3,2,1,1,0,0.6666666666666666,0.6233612832499819,0.5858719966401963,0.5402093333333333,0.04330538341668477,0.08079467002647034,0.1264573333333333,-166.66666666666666,15,1.4946018893387314,0.09964012595591543,2.5496376854611147,0.16997584569740765,5.0,0.3333333333333333,-1.0550357961223833,-2.4503623145388853
game,822869,6,0.0010166045408336157,6,5,1,0,0,0.8333333333333334,0.6542011894017791,0.615093937125402,0.5896658333333332,0.1791321439315543,0.21823939620793142,0.24366750000000015,-190.66666666666666,30,8.618377204268839,0.2872792401422946,11.075648804273598,0.3691882934757866,20.0,0.6666666666666666,-2.457271600004759,-8.924351195726402
game,822870,5,0.0008471704506946798,5,2,3,0,0,0.4,0.6730632143881354,0.632982216253615,0.5894176,-0.2730632143881354,-0.23298221625361493,-0.18941759999999996,-206.8,25,-9.838709677419356,-0.39354838709677425,-8.875524117459602,-0.35502096469838407,-5.0,-0.2,-0.9631855599597543,-3.8755241174596016
game,822871,7,0.0011860386309725517,7,5,2,0,0,0.7142857142857143,0.6407399114770271,0.6021998175451283,0.5598222857142857,0.07354580280868717,0.112085896740586,0.15446342857142858,-178.85714285714286,35,3.8681383246600625,0.11051823784743035,6.34479522654119,0.18127986361546256,15.0,0.42857142857142855,-2.4766569018811273,-8.65520477345881
game,822872,8,0.0013554727211114877,6,4,2,1,1,0.6666666666666666,0.6527276723402713,0.6137343075183216,0.5678170000000001,0.013938994326395338,0.05293235914834504,0.0988496666666665,-190.0,30,1.4032406406972626,0.04677468802324209,3.403949056094911,0.11346496853649703,10.0,0.3333333333333333,-2.000708415397648,-6.596050943905089
game,822873,9,0.0015249068112504235,7,5,2,1,1,0.7142857142857143,0.6523794014287488,0.6134110523980415,0.5885452857142858,0.06190631285696546,0.1008746618876728,0.12574042857142853,-188.71428571428572,35,3.7118116182661502,0.10605176052189001,6.168403153517888,0.1762400901005111,15.0,0.42857142857142855,-2.4565915352517376,-8.831596846482112
game,822874,4,0.0006777363605557439,4,1,3,0,0,0.25,0.6615000096168582,0.6218772341327118,0.56273,-0.4115000096168582,-0.3718772341327118,-0.31272999999999995,-197.75,20,-11.951219512195122,-0.5975609756097561,-11.438592704511114,-0.5719296352255557,-10.0,-0.5,-0.5126268076840077,-1.4385927045111142
game,822875,2,0.00033886818027787193,2,2,0,0,0,1.0,0.6062748015873016,0.5698274632458292,0.5374410000000001,0.3937251984126984,0.4301725367541708,0.46255899999999994,-154.0,10,6.494601889338732,0.6494601889338731,7.549637685461114,0.7549637685461115,10.0,1.0,-1.0550357961223824,-2.4503623145388858
game,822876,5,0.0008471704506946798,5,3,2,0,0,0.6,0.6456591570830741,0.6072345564186237,0.5438571999999999,-0.04565915708307411,-0.007234556418623694,0.05614280000000005,-184.4,25,-1.6933149098565599,-0.06773259639426239,-0.21548215071275534,-0.008619286028510214,5.0,0.2,-1.4778327591438045,-5.215482150712756
game,822877,2,0.00033886818027787193,2,0,2,0,0,0.0,0.6598482043687524,0.6202146524225922,0.6271305,-0.6598482043687524,-0.6202146524225922,-0.6271305,-194.0,10,-10.0,-1.0,-10.0,-1.0,-10.0,-1.0,0.0,0.0
game,822878,7,0.0011860386309725517,7,3,4,0,0,0.42857142857142855,0.6510094000713258,0.6118741312423183,0.5598474285714286,-0.22243797149989725,-0.18330270267088972,-0.131276,-188.57142857142858,35,-11.400876897521599,-0.3257393399291885,-9.892309408718488,-0.2826374116776711,-5.0,-0.14285714285714285,-1.508567488803111,-4.8923094087184875
game,822879,5,0.0008471704506946798,5,3,2,0,0,0.6,0.622857231486388,0.5854248274438513,0.5616848,-0.022857231486388074,0.014575172556148708,0.038315199999999994,-165.6,25,-0.8321388756171366,-0.03328555502468546,0.705924079371286,0.02823696317485144,5.0,0.2,-1.5380629549884226,-4.294075920628714
