full_name,player_id,game_id,team_id,line,p_over,price_over,p_over_mkt,edge_over,fair_over,game_date
C. Lindgren,8479292,2025020908,15,22.5,0.7265601410953957,,,,-266,2026-02-05
L. Thompson,8480313,2025020908,15,22.5,0.5387745738076696,,,,-117,2026-02-05
J. Annunen,8481020,2025020908,18,22.5,0.7049139023145969,,,,-239,2026-02-05
G. Bjorklund,8482188,2025020908,15,22.5,0.5177465484133355,,,,-107,2026-02-05
C. Stevenson,8483532,2025020908,15,22.5,0.7399216327563933,,,,-284,2026-02-05
D. Kuemper,8475311,2025020909,26,22.5,0.4914500776031071,,,,+103,2026-02-05
A. Forsberg,8476341,2025020909,26,22.5,0.7161062195781447,,,,-252,2026-02-05
A. Hill,8478499,2025020909,54,22.5,0.4531327184806796,,,,+121,2026-02-05
C. Hart,8479394,2025020909,54,22.5,0.2316321903987483,,,,+332,2026-02-05
A. Schmid,8481033,2025020909,54,22.5,0.5373083943759953,,,,-116,2026-02-05
A. Lyon,8479312,2025020903,7,23.5,0.5767726183450609,,,,-136,2026-02-05
S. Skinner,8479973,2025020903,5,23.5,0.528364055613884,,,,-112,2026-02-05
U. Luukkonen,8480045,2025020903,7,23.5,0.5781229218091277,,,,-137,2026-02-05
C. Ellis,8481551,2025020903,7,23.5,0.4435543785330091,,,,+125,2026-02-05
A. Silovs,8481668,2025020903,5,23.5,0.5557169268072022,-105.0,0.5121951219512195,0.04352180485598267,-125,2026-02-05
S. Bobrovsky,8475683,2025020904,13,23.5,0.4060968456096931,,,,+146,2026-02-05
A. Vasilevskiy,8476883,2025020904,14,23.5,0.4155712580313302,-130.0,0.5652173913043478,-0.14964613327301757,+141,2026-02-05
J. Johansson,8477992,2025020904,14,23.5,0.4270592219526702,,,,+134,2026-02-05
D. Tarasov,8480193,2025020904,13,23.5,0.4652039696316997,,,,+115,2026-02-05
Semyon Varlamov,8473575,2025020905,2,23.5,1e-06,,,,+99999900,2026-02-05
Semyon Varlamov,8473575,2025020905,2,23.5,1e-06,,,,+99999900,2026-02-05
J. Markstrom,8474593,2025020905,1,23.5,0.4359343162992887,,,,+129,2026-02-05
J. Allen,8474596,2025020905,1,23.5,0.4476953903034004,-112.5,0.5294117647058824,-0.08171637440248197,+123,2026-02-05
I. Sorokin,8478009,2025020905,2,23.5,0.5489469775305262,,,,-122,2026-02-05
D. Rittich,8479496,2025020905,2,23.5,0.3713855113196509,,,,+169,2026-02-05
J. Quick,8471734,2025020906,3,23.5,0.4297449496593226,,,,+133,2026-02-05
F. Andersen,8475883,2025020906,12,23.5,0.5985845086010475,,,,-149,2026-02-05
S. Martin,8477484,2025020906,3,23.5,0.575101834603805,,,,-135,2026-02-05
I. Shesterkin,8478048,2025020906,3,23.5,0.3783265151920045,,,,+164,2026-02-05
P. Kochetkov,8481611,2025020906,12,23.5,0.2267294222136263,,,,+341,2026-02-05
B. Bussi,8483548,2025020906,12,23.5,0.5381885686996943,,,,-117,2026-02-05
J. Reimer,8473503,2025020907,9,23.5,0.4954691746324369,,,,+102,2026-02-05
L. Ullmark,8476999,2025020907,9,23.5,0.4934998932010259,,,,+103,2026-02-05
D. Vladar,8478435,2025020907,4,23.5,0.4071211130284237,,,,+146,2026-02-05
S. Ersson,8481035,2025020907,4,23.5,0.4426041049646501,,,,+126,2026-02-05
H. Shepard,8482411,2025020907,9,23.5,0.3520429874566677,,,,+184,2026-02-05
A. Kolosov,8482783,2025020907,4,23.5,0.21027474424085,,,,+376,2026-02-05
J. Saros,8477424,2025020908,18,23.5,0.6317152432420182,,,,-172,2026-02-05
C. Lindgren,8479292,2025020908,15,23.5,0.6546706010516357,,,,-190,2026-02-05
L. Thompson,8480313,2025020908,15,23.5,0.4559222214299313,-125.0,0.5555555555555556,-0.0996333341256243,+119,2026-02-05
J. Annunen,8481020,2025020908,18,23.5,0.6306818608683145,,,,-171,2026-02-05
G. Bjorklund,8482188,2025020908,15,23.5,0.4348882845823298,,,,+130,2026-02-05
C. Stevenson,8483532,2025020908,15,23.5,0.6696349297443509,,,,-203,2026-02-05
D. Kuemper,8475311,2025020909,26,23.5,0.4089090580844949,,,,+145,2026-02-05
A. Forsberg,8476341,2025020909,26,23.5,0.6430468060128938,,,,-180,2026-02-05
A. Hill,8478499,2025020909,54,23.5,0.3716933438476659,,,,+169,2026-02-05
C. Hart,8479394,2025020909,54,23.5,0.1716394799968907,,,,+483,2026-02-05
A. Schmid,8481033,2025020909,54,23.5,0.454448092384602,,,,+120,2026-02-05
A. Lyon,8479312,2025020903,7,24.5,0.4166666666666667,,,,+140,2026-02-05
S. Skinner,8479973,2025020903,5,24.5,0.4166666666666667,,,,+140,2026-02-05
U. Luukkonen,8480045,2025020903,7,24.5,0.4166666666666667,,,,+140,2026-02-05
C. Ellis,8481551,2025020903,7,24.5,1e-06,,,,+99999900,2026-02-05
A. Silovs,8481668,2025020903,5,24.5,0.4166666666666667,,,,+140,2026-02-05
S. Bobrovsky,8475683,2025020904,13,24.5,1e-06,,,,+99999900,2026-02-05
A. Vasilevskiy,8476883,2025020904,14,24.5,1e-06,-109.0,0.5215311004784688,-0.5215301004784688,+99999900,2026-02-05
J. Johansson,8477992,2025020904,14,24.5,1e-06,,,,+99999900,2026-02-05
D. Tarasov,8480193,2025020904,13,24.5,0.2095489958815383,,,,+377,2026-02-05
Semyon Varlamov,8473575,2025020905,2,24.5,1e-06,,,,+99999900,2026-02-05
Semyon Varlamov,8473575,2025020905,2,24.5,1e-06,,,,+99999900,2026-02-05
J. Markstrom,8474593,2025020905,1,24.5,1e-06,,,,+99999900,2026-02-05
J. Allen,8474596,2025020905,1,24.5,1e-06,,,,+99999900,2026-02-05
I. Sorokin,8478009,2025020905,2,24.5,0.4166666666666667,,,,+140,2026-02-05
D. Rittich,8479496,2025020905,2,24.5,1e-06,,,,+99999900,2026-02-05
J. Quick,8471734,2025020906,3,24.5,1e-06,,,,+99999900,2026-02-05
