population,variant,omitted_feature,crps,brier,log_loss,ece,crps_delta,brier_delta,log_loss_delta,ece_delta,champion_crps,champion_brier,champion_log_loss,champion_ece
PROSPECTIVE_AUG17_28_CLEAN_RAW,RAW_MINUS_AWAY_STARTER_PRIOR_STARTS_REFIT_V1,away_starter_prior_starts,2.5976408791575167,0.22865679896936145,0.6500710795637675,0.042023757195757155,0.0003194395659926741,4.240800398633282e-05,0.0001131994851205631,0.00019564213447709894,2.597321439591524,0.2286143909653751,0.649957880078647,0.041828115061280056
PROSPECTIVE_AUG17_28_CLEAN_RAW,RAW_MINUS_HOME_EXPECTED_OUTS_REFIT_V1,home_expected_outs,2.601919006545397,0.2290700601397723,0.6510217607724262,0.0384917109800902,0.0045975669538731445,0.000455669174397183,0.0010638806937792733,-0.0033364040811898546,2.597321439591524,0.2286143909653751,0.649957880078647,0.041828115061280056
PROSPECTIVE_AUG17_28_CLEAN_RAW,RAW_MINUS_AWAY_EXPECTED_OUTS_REFIT_V1,away_expected_outs,2.595983880649058,0.22850564066995183,0.6496914546401412,0.041846713256206945,-0.0013375589424660106,-0.00010875029542328774,-0.0002664254385057463,1.8598194926888745e-05,2.597321439591524,0.2286143909653751,0.649957880078647,0.041828115061280056
PROSPECTIVE_AUG17_28_CLEAN_RAW,RAW_MINUS_HOME_WORKLOAD_UNCERTAINTY_OUTS_REFIT_V1,home_workload_uncertainty_outs,2.5938023546542333,0.22823413990315727,0.649029623492795,0.042412287809183005,-0.003519084937290806,-0.0003802510622178401,-0.0009282565858519387,0.0005841727479029488,2.597321439591524,0.2286143909653751,0.649957880078647,0.041828115061280056
PROSPECTIVE_AUG17_28_CLEAN_RAW,RAW_MINUS_AWAY_WORKLOAD_UNCERTAINTY_OUTS_REFIT_V1,away_workload_uncertainty_outs,2.5984994902808487,0.22871531684628402,0.6501978989844276,0.04098623320863268,0.001178050689324639,0.00010092588090890309,0.00024001890578062568,-0.000841881852647379,2.597321439591524,0.2286143909653751,0.649957880078647,0.041828115061280056
PROSPECTIVE_AUG17_28_CLEAN_RAW,RAW_MINUS_HOME_BULLPEN_RA9_REFIT_V1,home_bullpen_ra9,2.596373598716216,0.22846884763320455,0.6495831885861236,0.0408197574102108,-0.0009478408753080814,-0.0001455433321705668,-0.000374691492523338,-0.0010083576510692555,2.597321439591524,0.2286143909653751,0.649957880078647,0.041828115061280056
PROSPECTIVE_AUG17_28_CLEAN_RAW,RAW_MINUS_AWAY_BULLPEN_RA9_REFIT_V1,away_bullpen_ra9,2.59658836247957,0.22851389211513692,0.6497043580239603,0.039593417850229996,-0.000733077111954028,-0.00010049885023818983,-0.0002535220546866501,-0.00223469721105006,2.597321439591524,0.2286143909653751,0.649957880078647,0.041828115061280056
PROSPECTIVE_AUG17_28_CLEAN_RAW,RAW_MINUS_HOME_BULLPEN_LIKELY_AVAILABLE_RELIEVER_COUNT_REFIT_V1,home_bullpen_likely_available_reliever_count,2.590600107110265,0.22796173488700283,0.6484536956322501,0.045276989472436996,-0.006721332481259168,-0.0006526560783722823,-0.0015041844463968834,0.0034488744111569394,2.597321439591524,0.2286143909653751,0.649957880078647,0.041828115061280056
PROSPECTIVE_AUG17_28_CLEAN_RAW,RAW_MINUS_AWAY_BULLPEN_LIKELY_AVAILABLE_RELIEVER_COUNT_REFIT_V1,away_bullpen_likely_available_reliever_count,2.5951849311250035,0.22837408927942804,0.649400200370716,0.04114085067765296,-0.0021365084665205814,-0.00024030168594707524,-0.0005576797079309692,-0.0006872643836270953,2.597321439591524,0.2286143909653751,0.649957880078647,0.041828115061280056
PROSPECTIVE_AUG17_28_CLEAN_RAW,RAW_MINUS_HOME_BULLPEN_RECENT_INNINGS_BURDEN_REFIT_V1,home_bullpen_recent_innings_burden,2.597120367845943,0.22859293889708335,0.6498975809764297,0.040873095451929,-0.00020107174558114949,-2.145206829176627e-05,-6.029910221727608e-05,-0.0009550196093510571,2.597321439591524,0.2286143909653751,0.649957880078647,0.041828115061280056
PROSPECTIVE_AUG17_28_CLEAN_RAW,RAW_MINUS_AWAY_BULLPEN_RECENT_INNINGS_BURDEN_REFIT_V1,away_bullpen_recent_innings_burden,2.593961589564609,0.22826563277480405,0.6491070937355307,0.04030422712483792,-0.00335985002691519,-0.0003487581905710635,-0.0008507863431163054,-0.0015238879364421337,2.597321439591524,0.2286143909653751,0.649957880078647,0.041828115061280056
PROSPECTIVE_AUG17_28_CLEAN_RAW,RAW_MINUS_STRICT_PRIOR_TOTAL_RUN_FACTOR_REFIT_V1,strict_prior_total_run_factor,2.6194594525723485,0.23106723617802225,0.6551888582222293,0.047228957468696896,0.022138012980824406,0.002452845212647131,0.00523097814358231,0.005400842407416839,2.597321439591524,0.2286143909653751,0.649957880078647,0.041828115061280056
PROSPECTIVE_AUG17_28_CLEAN_RAW,RAW_MINUS_PARK_HISTORY_DEPTH_REFIT_V1,park_history_depth,2.611548083472818,0.23001579499784064,0.6524986334790495,0.02986210874556108,0.01422664388129391,0.0014014040324655253,0.0025407534004024956,-0.011966006315718977,2.597321439591524,0.2286143909653751,0.649957880078647,0.041828115061280056
PROSPECTIVE_AUG17_28_CLEAN_RAW,RAW_MINUS_GAME_NUMBER_REFIT_V1,game_number,2.5980058817965213,0.22873465628617476,0.6502162201261655,0.04181988653849288,0.0006844422049971932,0.00012026532079964514,0.0002583400475185682,-8.228522787173675e-06,2.597321439591524,0.2286143909653751,0.649957880078647,0.041828115061280056
ALL_GOVERNED_EVALUATION,CHAMPION,NONE,2.533313576427141,0.22749360191307172,0.6471787554334746,0.029188222620094573,0.0,0.0,0.0,0.0,,,,
ALL_GOVERNED_EVALUATION,RAW_MINUS_LEAGUE_TOTAL_REFIT_V1,league_total,2.536082657942598,0.22779983388358208,0.6478921368829993,0.033999150295475074,0.0027690815154572945,0.00030623197051035667,0.0007133814495247082,0.004810927675380501,2.533313576427141,0.22749360191307172,0.6471787554334746,0.029188222620094573
ALL_GOVERNED_EVALUATION,RAW_MINUS_HOME_OFFENSE_REFIT_V1,home_offense,2.534480021345466,0.22760384606843617,0.6474216739039073,0.029223503241899294,0.0011664449183252934,0.00011024415536445287,0.00024291847043267367,3.528062180472094e-05,2.533313576427141,0.22749360191307172,0.6471787554334746,0.029188222620094573
ALL_GOVERNED_EVALUATION,RAW_MINUS_HOME_PREVENTION_REFIT_V1,home_prevention,2.532683431925514,0.22742836995851293,0.6470264553610476,0.028843944307814937,-0.0006301445016267948,-6.523195455879205e-05,-0.00015230007242694743,-0.0003442783122796361,2.533313576427141,0.22749360191307172,0.6471787554334746,0.029188222620094573
ALL_GOVERNED_EVALUATION,RAW_MINUS_AWAY_OFFENSE_REFIT_V1,away_offense,2.5329056114003525,0.22743940863794632,0.6470645344656528,0.029167595868155156,-0.00040796502678830393,-5.419327512540262e-05,-0.00011422096782176538,-2.0626751939416266e-05,2.533313576427141,0.22749360191307172,0.6471787554334746,0.029188222620094573
ALL_GOVERNED_EVALUATION,RAW_MINUS_AWAY_PREVENTION_REFIT_V1,away_prevention,2.5325081938269998,0.22742599349346257,0.6470021660235991,0.02851318438440037,-0.0008053826001410691,-6.760841960914976e-05,-0.00017658940987552718,-0.0006750382356942031,2.533313576427141,0.22749360191307172,0.6471787554334746,0.029188222620094573
ALL_GOVERNED_EVALUATION,RAW_MINUS_HOME_STARTER_RA9_REFIT_V1,home_starter_ra9,2.5341350208514606,0.22758472464781698,0.6473986645302471,0.029680660402182753,0.0008214444243197505,9.112273474526367e-05,0.00021990909677249704,0.0004924377820881808,2.533313576427141,0.22749360191307172,0.6471787554334746,0.029188222620094573
ALL_GOVERNED_EVALUATION,RAW_MINUS_AWAY_STARTER_RA9_REFIT_V1,away_starter_ra9,2.5335445410067856,0.22752389008518487,0.6472429638221825,0.029381364362332928,0.0002309645796447768,3.0288172113146494e-05,6.420838870790924e-05,0.00019314174223835495,2.533313576427141,0.22749360191307172,0.6471787554334746,0.029188222620094573
ALL_GOVERNED_EVALUATION,RAW_MINUS_HOME_STARTER_PRIOR_STARTS_REFIT_V1,home_starter_prior_starts,2.52936359279765,0.226967302541207,0.6459101498970055,0.0279318130438894,-0.0039499836294907276,-0.0005262993718647135,-0.001268605536469125,-0.0012564095762051739,2.533313576427141,0.22749360191307172,0.6471787554334746,0.029188222620094573
ALL_GOVERNED_EVALUATION,RAW_MINUS_AWAY_STARTER_PRIOR_STARTS_REFIT_V1,away_starter_prior_starts,2.5334093612026023,0.22751089679165945,0.6472143987679453,0.029133935589215603,9.578477546146047e-05,1.7294878587731377e-05,3.5643334470703e-05,-5.4287030878969605e-05,2.533313576427141,0.22749360191307172,0.6471787554334746,0.029188222620094573
ALL_GOVERNED_EVALUATION,RAW_MINUS_HOME_EXPECTED_OUTS_REFIT_V1,home_expected_outs,2.532712466578325,0.22740739661845344,0.6469409933796471,0.028913173020387976,-0.000601109848815895,-8.620529461828008e-05,-0.00023776205382752824,-0.0002750495997065963,2.533313576427141,0.22749360191307172,0.6471787554334746,0.029188222620094573
ALL_GOVERNED_EVALUATION,RAW_MINUS_AWAY_EXPECTED_OUTS_REFIT_V1,away_expected_outs,2.53171159404668,0.22727187634983365,0.6467058976468477,0.028921159804196562,-0.0016019823804609423,-0.00022172556323807324,-0.00047285778662686795,-0.0002670628158980108,2.533313576427141,0.22749360191307172,0.6471787554334746,0.029188222620094573
ALL_GOVERNED_EVALUATION,RAW_MINUS_HOME_WORKLOAD_UNCERTAINTY_OUTS_REFIT_V1,home_workload_uncertainty_outs,2.532617452466815,0.22740324533905923,0.646978749525372,0.029026472144587128,-0.0006961239603260339,-9.035657401249009e-05,-0.0002000059081025407,-0.00016175047550744462,2.533313576427141,0.22749360191307172,0.6471787554334746,0.029188222620094573
ALL_GOVERNED_EVALUATION,RAW_MINUS_AWAY_WORKLOAD_UNCERTAINTY_OUTS_REFIT_V1,away_workload_uncertainty_outs,2.53326360573564,0.22748617208547955,0.6471609232724078,0.02911655678088909,-4.9970691500700326e-05,-7.429827592164706e-06,-1.783216106676644e-05,-7.166583920548142e-05,2.533313576427141,0.22749360191307172,0.6471787554334746,0.029188222620094573
ALL_GOVERNED_EVALUATION,RAW_MINUS_HOME_BULLPEN_RA9_REFIT_V1,home_bullpen_ra9,2.5321753317758144,0.22737564174435154,0.64689665161536,0.02822064876633233,-0.0011382446513263922,-0.000117960168720177,-0.0002821038181145541,-0.0009675738537622443,2.533313576427141,0.22749360191307172,0.6471787554334746,0.029188222620094573
ALL_GOVERNED_EVALUATION,RAW_MINUS_AWAY_BULLPEN_RA9_REFIT_V1,away_bullpen_ra9,2.532686271721006,0.22743344776247146,0.6470281621366771,0.028401396904785464,-0.0006273047061347015,-6.015415060026119e-05,-0.00015059329679745215,-0.0007868257153091085,2.533313576427141,0.22749360191307172,0.6471787554334746,0.029188222620094573
ALL_GOVERNED_EVALUATION,RAW_MINUS_HOME_BULLPEN_LIKELY_AVAILABLE_RELIEVER_COUNT_REFIT_V1,home_bullpen_likely_available_reliever_count,2.5307396338478707,0.22718949618953546,0.6465018898019734,0.030386893380331677,-0.0025739425792701276,-0.00030410572353625764,-0.0006768656315011556,0.0011986707602371048,2.533313576427141,0.22749360191307172,0.6471787554334746,0.029188222620094573
ALL_GOVERNED_EVALUATION,RAW_MINUS_AWAY_BULLPEN_LIKELY_AVAILABLE_RELIEVER_COUNT_REFIT_V1,away_bullpen_likely_available_reliever_count,2.533081771394351,0.22747039888067033,0.6471200452668096,0.028830162159057163,-0.00023180503278963371,-2.3203032401386547e-05,-5.871016666503248e-05,-0.00035806046103740996,2.533313576427141,0.22749360191307172,0.6471787554334746,0.029188222620094573
ALL_GOVERNED_EVALUATION,RAW_MINUS_HOME_BULLPEN_RECENT_INNINGS_BURDEN_REFIT_V1,home_bullpen_recent_innings_burden,2.533425076435904,0.22750952738665015,0.6472142491871611,0.029226786514025375,0.0001115000087632545,1.592547357842644e-05,3.549375368649965e-05,3.8563893930802784e-05,2.533313576427141,0.22749360191307172,0.6471787554334746,0.029188222620094573
ALL_GOVERNED_EVALUATION,RAW_MINUS_AWAY_BULLPEN_RECENT_INNINGS_BURDEN_REFIT_V1,away_bullpen_recent_innings_burden,2.5327498692611696,0.2274465210418627,0.6470590416518299,0.029218636122862063,-0.0005637071659712056,-4.708087120902649e-05,-0.00011971378164465918,3.0413502767490802e-05,2.533313576427141,0.22749360191307172,0.6471787554334746,0.029188222620094573
ALL_GOVERNED_EVALUATION,RAW_MINUS_STRICT_PRIOR_TOTAL_RUN_FACTOR_REFIT_V1,strict_prior_total_run_factor,2.5450277343452745,0.22877553747401286,0.6499169048560525,0.03179111165202047,0.011714157918133683,0.0012819355609411387,0.0027381494225778846,0.0026028890319258965,2.533313576427141,0.22749360191307172,0.6471787554334746,0.029188222620094573
ALL_GOVERNED_EVALUATION,RAW_MINUS_PARK_HISTORY_DEPTH_REFIT_V1,park_history_depth,2.526446964469241,0.2268640069421465,0.6454843840773358,0.010590824111471588,-0.0068666119578999485,-0.0006295949709252124,-0.001694371356138813,-0.018597398508622985,2.533313576427141,0.22749360191307172,0.6471787554334746,0.029188222620094573
ALL_GOVERNED_EVALUATION,RAW_MINUS_GAME_NUMBER_REFIT_V1,game_number,2.533188487735691,0.22749351238693094,0.6471736135199856,0.02918522030040247,-0.00012508869144989276,-8.95261407785064e-08,-5.141913488992955e-06,-3.0023196921011297e-06,2.533313576427141,0.22749360191307172,0.6471787554334746,0.029188222620094573
