slate_date,game_pk,player_mlb_id,player,team,opponent,scheduled_first_pitch_utc,normal_pipeline_run_tag,cohort_freeze_timestamp,provider_event_id,roster_observation_timestamp,roster_ingestion_run,roster_source_payload,roster_source_sha256,over_odds,under_odds,market_observation_timestamp,market_ingestion_run,market_source_payload,market_source_sha256,membership_decision,membership_reason,source_lineage_grade
2026-07-29,823022,802139,JJ Wetherholt,STL,CHC,2026-07-29T23:45:00+00:00,local_daily_20260729T123005Z,2026-07-29T12:30:05+00:00,c8354a0c9f4876c67feb31fa06f35aa5,2026-07-29T12:33:29.290246+00:00,local_daily_20260729T123005Z,backend/mlb/exports/odds_history/2026-07-29/mlb_predictions_wide_calibrated__local_daily_20260729T123005Z.csv,73631efa01f531391e2bd5860f9b1cec883d3d45f60b593b4f468a5f2b213ecd,155,-204,2026-07-29T12:33:01Z,local_daily_20260729T123005Z,backend/mlb/exports/odds_history/2026-07-29/odds_mlb_playerprops__local_daily_20260729T123005Z.json,c0917cd0d076da85fbac08e2b13b3b5b5f064b4d3b0fcf7141d6c6704e4cf849,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-07-29,823192,592885,Christian Yelich,MIL,SF,2026-07-29T19:45:00+00:00,local_daily_20260729T123005Z,2026-07-29T12:30:05+00:00,92e25bff5f6c907dca22a23e2493de73,2026-07-29T12:33:29.290246+00:00,local_daily_20260729T123005Z,backend/mlb/exports/odds_history/2026-07-29/mlb_predictions_wide_calibrated__local_daily_20260729T123005Z.csv,73631efa01f531391e2bd5860f9b1cec883d3d45f60b593b4f468a5f2b213ecd,141,-185,2026-07-29T12:32:47Z,local_daily_20260729T123005Z,backend/mlb/exports/odds_history/2026-07-29/odds_mlb_playerprops__local_daily_20260729T123005Z.json,c0917cd0d076da85fbac08e2b13b3b5b5f064b4d3b0fcf7141d6c6704e4cf849,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-07-29,823192,641343,Jake Bauers,MIL,SF,2026-07-29T19:45:00+00:00,local_daily_20260729T123005Z,2026-07-29T12:30:05+00:00,92e25bff5f6c907dca22a23e2493de73,2026-07-29T12:33:29.290246+00:00,local_daily_20260729T123005Z,backend/mlb/exports/odds_history/2026-07-29/mlb_predictions_wide_calibrated__local_daily_20260729T123005Z.csv,73631efa01f531391e2bd5860f9b1cec883d3d45f60b593b4f468a5f2b213ecd,158,-208,2026-07-29T12:32:47Z,local_daily_20260729T123005Z,backend/mlb/exports/odds_history/2026-07-29/odds_mlb_playerprops__local_daily_20260729T123005Z.json,c0917cd0d076da85fbac08e2b13b3b5b5f064b4d3b0fcf7141d6c6704e4cf849,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-07-29,823192,642715,Willy Adames,SF,MIL,2026-07-29T19:45:00+00:00,local_daily_20260729T123005Z,2026-07-29T12:30:05+00:00,92e25bff5f6c907dca22a23e2493de73,2026-07-29T12:33:29.290246+00:00,local_daily_20260729T123005Z,backend/mlb/exports/odds_history/2026-07-29/mlb_predictions_wide_calibrated__local_daily_20260729T123005Z.csv,73631efa01f531391e2bd5860f9b1cec883d3d45f60b593b4f468a5f2b213ecd,186,-250,2026-07-29T12:32:47Z,local_daily_20260729T123005Z,backend/mlb/exports/odds_history/2026-07-29/odds_mlb_playerprops__local_daily_20260729T123005Z.json,c0917cd0d076da85fbac08e2b13b3b5b5f064b4d3b0fcf7141d6c6704e4cf849,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-07-29,823192,646240,Rafael Devers,SF,MIL,2026-07-29T19:45:00+00:00,local_daily_20260729T123005Z,2026-07-29T12:30:05+00:00,92e25bff5f6c907dca22a23e2493de73,2026-07-29T12:33:29.290246+00:00,local_daily_20260729T123005Z,backend/mlb/exports/odds_history/2026-07-29/mlb_predictions_wide_calibrated__local_daily_20260729T123005Z.csv,73631efa01f531391e2bd5860f9b1cec883d3d45f60b593b4f468a5f2b213ecd,158,-208,2026-07-29T12:32:47Z,local_daily_20260729T123005Z,backend/mlb/exports/odds_history/2026-07-29/odds_mlb_playerprops__local_daily_20260729T123005Z.json,c0917cd0d076da85fbac08e2b13b3b5b5f064b4d3b0fcf7141d6c6704e4cf849,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-07-29,823192,650333,Luis Arraez,SF,MIL,2026-07-29T19:45:00+00:00,local_daily_20260729T123005Z,2026-07-29T12:30:05+00:00,92e25bff5f6c907dca22a23e2493de73,2026-07-29T12:33:29.290246+00:00,local_daily_20260729T123005Z,backend/mlb/exports/odds_history/2026-07-29/mlb_predictions_wide_calibrated__local_daily_20260729T123005Z.csv,73631efa01f531391e2bd5860f9b1cec883d3d45f60b593b4f468a5f2b213ecd,120,-156,2026-07-29T12:32:47Z,local_daily_20260729T123005Z,backend/mlb/exports/odds_history/2026-07-29/odds_mlb_playerprops__local_daily_20260729T123005Z.json,c0917cd0d076da85fbac08e2b13b3b5b5f064b4d3b0fcf7141d6c6704e4cf849,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-07-29,823192,661388,William Contreras,MIL,SF,2026-07-29T19:45:00+00:00,local_daily_20260729T123005Z,2026-07-29T12:30:05+00:00,92e25bff5f6c907dca22a23e2493de73,2026-07-29T12:33:29.290246+00:00,local_daily_20260729T123005Z,backend/mlb/exports/odds_history/2026-07-29/mlb_predictions_wide_calibrated__local_daily_20260729T123005Z.csv,73631efa01f531391e2bd5860f9b1cec883d3d45f60b593b4f468a5f2b213ecd,134,-175,2026-07-29T12:32:47Z,local_daily_20260729T123005Z,backend/mlb/exports/odds_history/2026-07-29/odds_mlb_playerprops__local_daily_20260729T123005Z.json,c0917cd0d076da85fbac08e2b13b3b5b5f064b4d3b0fcf7141d6c6704e4cf849,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-07-29,823192,668930,Brice Turang,MIL,SF,2026-07-29T19:45:00+00:00,local_daily_20260729T123005Z,2026-07-29T12:30:05+00:00,92e25bff5f6c907dca22a23e2493de73,2026-07-29T12:33:29.290246+00:00,local_daily_20260729T123005Z,backend/mlb/exports/odds_history/2026-07-29/mlb_predictions_wide_calibrated__local_daily_20260729T123005Z.csv,73631efa01f531391e2bd5860f9b1cec883d3d45f60b593b4f468a5f2b213ecd,132,-172,2026-07-29T12:32:47Z,local_daily_20260729T123005Z,backend/mlb/exports/odds_history/2026-07-29/odds_mlb_playerprops__local_daily_20260729T123005Z.json,c0917cd0d076da85fbac08e2b13b3b5b5f064b4d3b0fcf7141d6c6704e4cf849,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-07-29,823192,671218,Heliot Ramos,SF,MIL,2026-07-29T19:45:00+00:00,local_daily_20260729T123005Z,2026-07-29T12:30:05+00:00,92e25bff5f6c907dca22a23e2493de73,2026-07-29T12:33:29.290246+00:00,local_daily_20260729T123005Z,backend/mlb/exports/odds_history/2026-07-29/mlb_predictions_wide_calibrated__local_daily_20260729T123005Z.csv,73631efa01f531391e2bd5860f9b1cec883d3d45f60b593b4f468a5f2b213ecd,113,-147,2026-07-29T12:32:47Z,local_daily_20260729T123005Z,backend/mlb/exports/odds_history/2026-07-29/odds_mlb_playerprops__local_daily_20260729T123005Z.json,c0917cd0d076da85fbac08e2b13b3b5b5f064b4d3b0fcf7141d6c6704e4cf849,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-07-29,823192,683734,Andrew Vaughn,MIL,SF,2026-07-29T19:45:00+00:00,local_daily_20260729T123005Z,2026-07-29T12:30:05+00:00,92e25bff5f6c907dca22a23e2493de73,2026-07-29T12:33:29.290246+00:00,local_daily_20260729T123005Z,backend/mlb/exports/odds_history/2026-07-29/mlb_predictions_wide_calibrated__local_daily_20260729T123005Z.csv,73631efa01f531391e2bd5860f9b1cec883d3d45f60b593b4f468a5f2b213ecd,158,-208,2026-07-29T12:32:47Z,local_daily_20260729T123005Z,backend/mlb/exports/odds_history/2026-07-29/odds_mlb_playerprops__local_daily_20260729T123005Z.json,c0917cd0d076da85fbac08e2b13b3b5b5f064b4d3b0fcf7141d6c6704e4cf849,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-07-29,823192,694192,Jackson Chourio,MIL,SF,2026-07-29T19:45:00+00:00,local_daily_20260729T123005Z,2026-07-29T12:30:05+00:00,92e25bff5f6c907dca22a23e2493de73,2026-07-29T12:33:29.290246+00:00,local_daily_20260729T123005Z,backend/mlb/exports/odds_history/2026-07-29/mlb_predictions_wide_calibrated__local_daily_20260729T123005Z.csv,73631efa01f531391e2bd5860f9b1cec883d3d45f60b593b4f468a5f2b213ecd,113,-147,2026-07-29T12:32:47Z,local_daily_20260729T123005Z,backend/mlb/exports/odds_history/2026-07-29/odds_mlb_playerprops__local_daily_20260729T123005Z.json,c0917cd0d076da85fbac08e2b13b3b5b5f064b4d3b0fcf7141d6c6704e4cf849,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-07-29,823192,806198,Cooper Pratt,MIL,SF,2026-07-29T19:45:00+00:00,local_daily_20260729T123005Z,2026-07-29T12:30:05+00:00,92e25bff5f6c907dca22a23e2493de73,2026-07-29T12:33:29.290246+00:00,local_daily_20260729T123005Z,backend/mlb/exports/odds_history/2026-07-29/mlb_predictions_wide_calibrated__local_daily_20260729T123005Z.csv,73631efa01f531391e2bd5860f9b1cec883d3d45f60b593b4f468a5f2b213ecd,178,-238,2026-07-29T12:32:47Z,local_daily_20260729T123005Z,backend/mlb/exports/odds_history/2026-07-29/odds_mlb_playerprops__local_daily_20260729T123005Z.json,c0917cd0d076da85fbac08e2b13b3b5b5f064b4d3b0fcf7141d6c6704e4cf849,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-07-29,823192,808982,Jung Hoo Lee,SF,MIL,2026-07-29T19:45:00+00:00,local_daily_20260729T123005Z,2026-07-29T12:30:05+00:00,92e25bff5f6c907dca22a23e2493de73,2026-07-29T12:33:29.290246+00:00,local_daily_20260729T123005Z,backend/mlb/exports/odds_history/2026-07-29/mlb_predictions_wide_calibrated__local_daily_20260729T123005Z.csv,73631efa01f531391e2bd5860f9b1cec883d3d45f60b593b4f468a5f2b213ecd,161,-213,2026-07-29T12:32:47Z,local_daily_20260729T123005Z,backend/mlb/exports/odds_history/2026-07-29/odds_mlb_playerprops__local_daily_20260729T123005Z.json,c0917cd0d076da85fbac08e2b13b3b5b5f064b4d3b0fcf7141d6c6704e4cf849,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-07-29,823351,571448,Nolan Arenado,ARI,PIT,2026-07-29T16:35:00+00:00,local_daily_20260729T123005Z,2026-07-29T12:30:05+00:00,f915125c1b1553c2c8ceb8acef3f2c11,2026-07-29T12:33:29.290246+00:00,local_daily_20260729T123005Z,backend/mlb/exports/odds_history/2026-07-29/mlb_predictions_wide_calibrated__local_daily_20260729T123005Z.csv,73631efa01f531391e2bd5860f9b1cec883d3d45f60b593b4f468a5f2b213ecd,167,-222,2026-07-29T12:32:53Z,local_daily_20260729T123005Z,backend/mlb/exports/odds_history/2026-07-29/odds_mlb_playerprops__local_daily_20260729T123005Z.json,c0917cd0d076da85fbac08e2b13b3b5b5f064b4d3b0fcf7141d6c6704e4cf849,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-07-29,823351,596146,Max Kepler,ARI,PIT,2026-07-29T16:35:00+00:00,local_daily_20260729T123005Z,2026-07-29T12:30:05+00:00,f915125c1b1553c2c8ceb8acef3f2c11,2026-07-29T12:33:29.290246+00:00,local_daily_20260729T123005Z,backend/mlb/exports/odds_history/2026-07-29/mlb_predictions_wide_calibrated__local_daily_20260729T123005Z.csv,73631efa01f531391e2bd5860f9b1cec883d3d45f60b593b4f468a5f2b213ecd,158,-208,2026-07-29T12:32:53Z,local_daily_20260729T123005Z,backend/mlb/exports/odds_history/2026-07-29/odds_mlb_playerprops__local_daily_20260729T123005Z.json,c0917cd0d076da85fbac08e2b13b3b5b5f064b4d3b0fcf7141d6c6704e4cf849,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-07-29,823351,606466,Ketel Marte,ARI,PIT,2026-07-29T16:35:00+00:00,local_daily_20260729T123005Z,2026-07-29T12:30:05+00:00,f915125c1b1553c2c8ceb8acef3f2c11,2026-07-29T12:33:29.290246+00:00,local_daily_20260729T123005Z,backend/mlb/exports/odds_history/2026-07-29/mlb_predictions_wide_calibrated__local_daily_20260729T123005Z.csv,73631efa01f531391e2bd5860f9b1cec883d3d45f60b593b4f468a5f2b213ecd,118,-154,2026-07-29T12:32:53Z,local_daily_20260729T123005Z,backend/mlb/exports/odds_history/2026-07-29/odds_mlb_playerprops__local_daily_20260729T123005Z.json,c0917cd0d076da85fbac08e2b13b3b5b5f064b4d3b0fcf7141d6c6704e4cf849,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-07-29,823351,656811,Ryan O'Hearn,PIT,ARI,2026-07-29T16:35:00+00:00,local_daily_20260729T123005Z,2026-07-29T12:30:05+00:00,f915125c1b1553c2c8ceb8acef3f2c11,2026-07-29T12:33:29.290246+00:00,local_daily_20260729T123005Z,backend/mlb/exports/odds_history/2026-07-29/mlb_predictions_wide_calibrated__local_daily_20260729T123005Z.csv,73631efa01f531391e2bd5860f9b1cec883d3d45f60b593b4f468a5f2b213ecd,139,-182,2026-07-29T12:32:53Z,local_daily_20260729T123005Z,backend/mlb/exports/odds_history/2026-07-29/odds_mlb_playerprops__local_daily_20260729T123005Z.json,c0917cd0d076da85fbac08e2b13b3b5b5f064b4d3b0fcf7141d6c6704e4cf849,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-07-29,823351,663968,Jake Mangum,PIT,ARI,2026-07-29T16:35:00+00:00,local_daily_20260729T123005Z,2026-07-29T12:30:05+00:00,f915125c1b1553c2c8ceb8acef3f2c11,2026-07-29T12:33:29.290246+00:00,local_daily_20260729T123005Z,backend/mlb/exports/odds_history/2026-07-29/mlb_predictions_wide_calibrated__local_daily_20260729T123005Z.csv,73631efa01f531391e2bd5860f9b1cec883d3d45f60b593b4f468a5f2b213ecd,120,-156,2026-07-29T12:32:53Z,local_daily_20260729T123005Z,backend/mlb/exports/odds_history/2026-07-29/odds_mlb_playerprops__local_daily_20260729T123005Z.json,c0917cd0d076da85fbac08e2b13b3b5b5f064b4d3b0fcf7141d6c6704e4cf849,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-07-29,823351,668804,Bryan Reynolds,PIT,ARI,2026-07-29T16:35:00+00:00,local_daily_20260729T123005Z,2026-07-29T12:30:05+00:00,f915125c1b1553c2c8ceb8acef3f2c11,2026-07-29T12:33:29.290246+00:00,local_daily_20260729T123005Z,backend/mlb/exports/odds_history/2026-07-29/mlb_predictions_wide_calibrated__local_daily_20260729T123005Z.csv,73631efa01f531391e2bd5860f9b1cec883d3d45f60b593b4f468a5f2b213ecd,126,-164,2026-07-29T12:32:53Z,local_daily_20260729T123005Z,backend/mlb/exports/odds_history/2026-07-29/odds_mlb_playerprops__local_daily_20260729T123005Z.json,c0917cd0d076da85fbac08e2b13b3b5b5f064b4d3b0fcf7141d6c6704e4cf849,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-07-29,823351,672515,Gabriel Moreno,ARI,PIT,2026-07-29T16:35:00+00:00,local_daily_20260729T123005Z,2026-07-29T12:30:05+00:00,f915125c1b1553c2c8ceb8acef3f2c11,2026-07-29T12:33:29.290246+00:00,local_daily_20260729T123005Z,backend/mlb/exports/odds_history/2026-07-29/mlb_predictions_wide_calibrated__local_daily_20260729T123005Z.csv,73631efa01f531391e2bd5860f9b1cec883d3d45f60b593b4f468a5f2b213ecd,144,-189,2026-07-29T12:32:53Z,local_daily_20260729T123005Z,backend/mlb/exports/odds_history/2026-07-29/odds_mlb_playerprops__local_daily_20260729T123005Z.json,c0917cd0d076da85fbac08e2b13b3b5b5f064b4d3b0fcf7141d6c6704e4cf849,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-07-29,823351,672695,Geraldo Perdomo,ARI,PIT,2026-07-29T16:35:00+00:00,local_daily_20260729T123005Z,2026-07-29T12:30:05+00:00,f915125c1b1553c2c8ceb8acef3f2c11,2026-07-29T12:33:29.290246+00:00,local_daily_20260729T123005Z,backend/mlb/exports/odds_history/2026-07-29/mlb_predictions_wide_calibrated__local_daily_20260729T123005Z.csv,73631efa01f531391e2bd5860f9b1cec883d3d45f60b593b4f468a5f2b213ecd,149,-196,2026-07-29T12:32:53Z,local_daily_20260729T123005Z,backend/mlb/exports/odds_history/2026-07-29/odds_mlb_playerprops__local_daily_20260729T123005Z.json,c0917cd0d076da85fbac08e2b13b3b5b5f064b4d3b0fcf7141d6c6704e4cf849,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-07-29,823351,682998,Corbin Carroll,ARI,PIT,2026-07-29T16:35:00+00:00,local_daily_20260729T123005Z,2026-07-29T12:30:05+00:00,f915125c1b1553c2c8ceb8acef3f2c11,2026-07-29T12:33:29.290246+00:00,local_daily_20260729T123005Z,backend/mlb/exports/odds_history/2026-07-29/mlb_predictions_wide_calibrated__local_daily_20260729T123005Z.csv,73631efa01f531391e2bd5860f9b1cec883d3d45f60b593b4f468a5f2b213ecd,110,-143,2026-07-29T12:32:53Z,local_daily_20260729T123005Z,backend/mlb/exports/odds_history/2026-07-29/odds_mlb_playerprops__local_daily_20260729T123005Z.json,c0917cd0d076da85fbac08e2b13b3b5b5f064b4d3b0fcf7141d6c6704e4cf849,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-07-29,823351,693304,Nick Gonzales,PIT,ARI,2026-07-29T16:35:00+00:00,local_daily_20260729T123005Z,2026-07-29T12:30:05+00:00,f915125c1b1553c2c8ceb8acef3f2c11,2026-07-29T12:33:29.290246+00:00,local_daily_20260729T123005Z,backend/mlb/exports/odds_history/2026-07-29/mlb_predictions_wide_calibrated__local_daily_20260729T123005Z.csv,73631efa01f531391e2bd5860f9b1cec883d3d45f60b593b4f468a5f2b213ecd,117,-152,2026-07-29T12:32:53Z,local_daily_20260729T123005Z,backend/mlb/exports/odds_history/2026-07-29/odds_mlb_playerprops__local_daily_20260729T123005Z.json,c0917cd0d076da85fbac08e2b13b3b5b5f064b4d3b0fcf7141d6c6704e4cf849,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-07-29,823351,699013,Esmerlyn Valdez,PIT,ARI,2026-07-29T16:35:00+00:00,local_daily_20260729T123005Z,2026-07-29T12:30:05+00:00,f915125c1b1553c2c8ceb8acef3f2c11,2026-07-29T12:33:29.290246+00:00,local_daily_20260729T123005Z,backend/mlb/exports/odds_history/2026-07-29/mlb_predictions_wide_calibrated__local_daily_20260729T123005Z.csv,73631efa01f531391e2bd5860f9b1cec883d3d45f60b593b4f468a5f2b213ecd,124,-161,2026-07-29T12:32:53Z,local_daily_20260729T123005Z,backend/mlb/exports/odds_history/2026-07-29/odds_mlb_playerprops__local_daily_20260729T123005Z.json,c0917cd0d076da85fbac08e2b13b3b5b5f064b4d3b0fcf7141d6c6704e4cf849,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-07-29,823677,521692,Salvador Perez,KC,MIN,2026-07-29T23:40:00+00:00,local_daily_20260729T123005Z,2026-07-29T12:30:05+00:00,8550a2048d2b7f67231d7180079f8ddd,2026-07-29T12:33:29.290246+00:00,local_daily_20260729T123005Z,backend/mlb/exports/odds_history/2026-07-29/mlb_predictions_wide_calibrated__local_daily_20260729T123005Z.csv,73631efa01f531391e2bd5860f9b1cec883d3d45f60b593b4f468a5f2b213ecd,144,-189,2026-07-29T12:32:36Z,local_daily_20260729T123005Z,backend/mlb/exports/odds_history/2026-07-29/odds_mlb_playerprops__local_daily_20260729T123005Z.json,c0917cd0d076da85fbac08e2b13b3b5b5f064b4d3b0fcf7141d6c6704e4cf849,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-07-29,823677,605137,Josh Bell,MIN,KC,2026-07-29T23:40:00+00:00,local_daily_20260729T123005Z,2026-07-29T12:30:05+00:00,8550a2048d2b7f67231d7180079f8ddd,2026-07-29T12:33:29.290246+00:00,local_daily_20260729T123005Z,backend/mlb/exports/odds_history/2026-07-29/mlb_predictions_wide_calibrated__local_daily_20260729T123005Z.csv,73631efa01f531391e2bd5860f9b1cec883d3d45f60b593b4f468a5f2b213ecd,126,-164,2026-07-29T12:32:36Z,local_daily_20260729T123005Z,backend/mlb/exports/odds_history/2026-07-29/odds_mlb_playerprops__local_daily_20260729T123005Z.json,c0917cd0d076da85fbac08e2b13b3b5b5f064b4d3b0fcf7141d6c6704e4cf849,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-07-29,823677,657041,Lane Thomas,KC,MIN,2026-07-29T23:40:00+00:00,local_daily_20260729T123005Z,2026-07-29T12:30:05+00:00,8550a2048d2b7f67231d7180079f8ddd,2026-07-29T12:33:29.290246+00:00,local_daily_20260729T123005Z,backend/mlb/exports/odds_history/2026-07-29/mlb_predictions_wide_calibrated__local_daily_20260729T123005Z.csv,73631efa01f531391e2bd5860f9b1cec883d3d45f60b593b4f468a5f2b213ecd,171,-227,2026-07-29T12:32:36Z,local_daily_20260729T123005Z,backend/mlb/exports/odds_history/2026-07-29/odds_mlb_playerprops__local_daily_20260729T123005Z.json,c0917cd0d076da85fbac08e2b13b3b5b5f064b4d3b0fcf7141d6c6704e4cf849,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-07-29,823677,663616,Trevor Larnach,MIN,KC,2026-07-29T23:40:00+00:00,local_daily_20260729T123005Z,2026-07-29T12:30:05+00:00,8550a2048d2b7f67231d7180079f8ddd,2026-07-29T12:33:29.290246+00:00,local_daily_20260729T123005Z,backend/mlb/exports/odds_history/2026-07-29/mlb_predictions_wide_calibrated__local_daily_20260729T123005Z.csv,73631efa01f531391e2bd5860f9b1cec883d3d45f60b593b4f468a5f2b213ecd,122,-159,2026-07-29T12:32:36Z,local_daily_20260729T123005Z,backend/mlb/exports/odds_history/2026-07-29/odds_mlb_playerprops__local_daily_20260729T123005Z.json,c0917cd0d076da85fbac08e2b13b3b5b5f064b4d3b0fcf7141d6c6704e4cf849,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
2026-07-29,823677,665019,Kody Clemens,MIN,KC,2026-07-29T23:40:00+00:00,local_daily_20260729T123005Z,2026-07-29T12:30:05+00:00,8550a2048d2b7f67231d7180079f8ddd,2026-07-29T12:33:29.290246+00:00,local_daily_20260729T123005Z,backend/mlb/exports/odds_history/2026-07-29/mlb_predictions_wide_calibrated__local_daily_20260729T123005Z.csv,73631efa01f531391e2bd5860f9b1cec883d3d45f60b593b4f468a5f2b213ecd,113,-147,2026-07-29T12:32:36Z,local_daily_20260729T123005Z,backend/mlb/exports/odds_history/2026-07-29/odds_mlb_playerprops__local_daily_20260729T123005Z.json,c0917cd0d076da85fbac08e2b13b3b5b5f064b4d3b0fcf7141d6c6704e4cf849,ROUTINE_MARKET_BASELINE,SAME_NORMAL_RUN_EXACT_GAME_PLAYER_ROSTER_TWO_SIDED_PREGAME,GRADE_B_EXACT_RUN_ARTIFACTS_AUDIT_HASHED
