schema,object_name,object_type,classification,reason,future_action
storage,s3_multipart_uploads_parts.s3_multipart_uploads_parts_pkey,PRIMARY_KEY,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
storage,s3_multipart_uploads_parts.s3_multipart_uploads_parts_upload_id_fkey,FOREIGN_KEY,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
storage,vector_indexes.vector_indexes_bucket_id_fkey,FOREIGN_KEY,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
storage,vector_indexes.vector_indexes_pkey,PRIMARY_KEY,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
vault,secrets.secrets_pkey,PRIMARY_KEY,UNKNOWN_FAIL_CLOSED,supports parent relation; not itself source data,REQUIRES_BLOCKER_RESOLUTION
auth,auth,SCHEMA,UNKNOWN_FAIL_CLOSED,namespace itself is not source data,REQUIRES_BLOCKER_RESOLUTION
cron,cron,SCHEMA,UNKNOWN_FAIL_CLOSED,namespace itself is not source data,REQUIRES_BLOCKER_RESOLUTION
extensions,extensions,SCHEMA,UNKNOWN_FAIL_CLOSED,namespace itself is not source data,REQUIRES_BLOCKER_RESOLUTION
graphql,graphql,SCHEMA,UNKNOWN_FAIL_CLOSED,namespace itself is not source data,REQUIRES_BLOCKER_RESOLUTION
graphql_public,graphql_public,SCHEMA,UNKNOWN_FAIL_CLOSED,namespace itself is not source data,REQUIRES_BLOCKER_RESOLUTION
mlb,mlb,SCHEMA,UNKNOWN_FAIL_CLOSED,namespace itself is not source data,REQUIRES_BLOCKER_RESOLUTION
nhl,nhl,SCHEMA,UNKNOWN_FAIL_CLOSED,namespace itself is not source data,REQUIRES_BLOCKER_RESOLUTION
public,public,SCHEMA,UNKNOWN_FAIL_CLOSED,namespace itself is not source data,REQUIRES_BLOCKER_RESOLUTION
realtime,realtime,SCHEMA,UNKNOWN_FAIL_CLOSED,namespace itself is not source data,REQUIRES_BLOCKER_RESOLUTION
storage,storage,SCHEMA,UNKNOWN_FAIL_CLOSED,namespace itself is not source data,REQUIRES_BLOCKER_RESOLUTION
vault,vault,SCHEMA,UNKNOWN_FAIL_CLOSED,namespace itself is not source data,REQUIRES_BLOCKER_RESOLUTION
extension,pg_cron,EXTENSION,UNKNOWN_FAIL_CLOSED,platform/runtime metadata excluded from MLB source clean room,REQUIRES_BLOCKER_RESOLUTION
extension,pg_stat_statements,EXTENSION,UNKNOWN_FAIL_CLOSED,platform/runtime metadata excluded from MLB source clean room,REQUIRES_BLOCKER_RESOLUTION
extension,pgcrypto,EXTENSION,UNKNOWN_FAIL_CLOSED,platform/runtime metadata excluded from MLB source clean room,REQUIRES_BLOCKER_RESOLUTION
extension,pgjwt,EXTENSION,UNKNOWN_FAIL_CLOSED,platform/runtime metadata excluded from MLB source clean room,REQUIRES_BLOCKER_RESOLUTION
extension,plpgsql,EXTENSION,UNKNOWN_FAIL_CLOSED,platform/runtime metadata excluded from MLB source clean room,REQUIRES_BLOCKER_RESOLUTION
extension,supabase_vault,EXTENSION,UNKNOWN_FAIL_CLOSED,platform/runtime metadata excluded from MLB source clean room,REQUIRES_BLOCKER_RESOLUTION
extension,uuid-ossp,EXTENSION,UNKNOWN_FAIL_CLOSED,platform/runtime metadata excluded from MLB source clean room,REQUIRES_BLOCKER_RESOLUTION
cron,1,CRON_JOB,UNKNOWN_FAIL_CLOSED,platform/runtime metadata excluded from MLB source clean room,REQUIRES_BLOCKER_RESOLUTION
cron,2,CRON_JOB,UNKNOWN_FAIL_CLOSED,platform/runtime metadata excluded from MLB source clean room,REQUIRES_BLOCKER_RESOLUTION
cron,3,CRON_JOB,UNKNOWN_FAIL_CLOSED,platform/runtime metadata excluded from MLB source clean room,REQUIRES_BLOCKER_RESOLUTION
cron,4,CRON_JOB,UNKNOWN_FAIL_CLOSED,platform/runtime metadata excluded from MLB source clean room,REQUIRES_BLOCKER_RESOLUTION
cron,5,CRON_JOB,UNKNOWN_FAIL_CLOSED,platform/runtime metadata excluded from MLB source clean room,REQUIRES_BLOCKER_RESOLUTION
cron,6,CRON_JOB,UNKNOWN_FAIL_CLOSED,platform/runtime metadata excluded from MLB source clean room,REQUIRES_BLOCKER_RESOLUTION
cron,7,CRON_JOB,UNKNOWN_FAIL_CLOSED,platform/runtime metadata excluded from MLB source clean room,REQUIRES_BLOCKER_RESOLUTION
cron,8,CRON_JOB,UNKNOWN_FAIL_CLOSED,platform/runtime metadata excluded from MLB source clean room,REQUIRES_BLOCKER_RESOLUTION
cron,9,CRON_JOB,UNKNOWN_FAIL_CLOSED,platform/runtime metadata excluded from MLB source clean room,REQUIRES_BLOCKER_RESOLUTION
cron,10,CRON_JOB,UNKNOWN_FAIL_CLOSED,platform/runtime metadata excluded from MLB source clean room,REQUIRES_BLOCKER_RESOLUTION
storage,models,STORAGE_BUCKET,UNKNOWN_FAIL_CLOSED,platform/runtime metadata excluded from MLB source clean room,REQUIRES_BLOCKER_RESOLUTION
storage,nhl_stats_data,STORAGE_BUCKET,UNKNOWN_FAIL_CLOSED,platform/runtime metadata excluded from MLB source clean room,REQUIRES_BLOCKER_RESOLUTION
role,anon,ROLE,UNKNOWN_FAIL_CLOSED,platform/runtime metadata excluded from MLB source clean room,REQUIRES_BLOCKER_RESOLUTION
role,authenticated,ROLE,UNKNOWN_FAIL_CLOSED,platform/runtime metadata excluded from MLB source clean room,REQUIRES_BLOCKER_RESOLUTION
role,authenticator,ROLE,UNKNOWN_FAIL_CLOSED,platform/runtime metadata excluded from MLB source clean room,REQUIRES_BLOCKER_RESOLUTION
role,dashboard_user,ROLE,UNKNOWN_FAIL_CLOSED,platform/runtime metadata excluded from MLB source clean room,REQUIRES_BLOCKER_RESOLUTION
role,pgbouncer,ROLE,UNKNOWN_FAIL_CLOSED,platform/runtime metadata excluded from MLB source clean room,REQUIRES_BLOCKER_RESOLUTION
role,postgres,ROLE,UNKNOWN_FAIL_CLOSED,platform/runtime metadata excluded from MLB source clean room,REQUIRES_BLOCKER_RESOLUTION
role,service_role,ROLE,UNKNOWN_FAIL_CLOSED,platform/runtime metadata excluded from MLB source clean room,REQUIRES_BLOCKER_RESOLUTION
role,supabase_admin,ROLE,UNKNOWN_FAIL_CLOSED,platform/runtime metadata excluded from MLB source clean room,REQUIRES_BLOCKER_RESOLUTION
role,supabase_auth_admin,ROLE,UNKNOWN_FAIL_CLOSED,platform/runtime metadata excluded from MLB source clean room,REQUIRES_BLOCKER_RESOLUTION
role,supabase_privileged_role,ROLE,UNKNOWN_FAIL_CLOSED,platform/runtime metadata excluded from MLB source clean room,REQUIRES_BLOCKER_RESOLUTION
role,supabase_read_only_user,ROLE,UNKNOWN_FAIL_CLOSED,platform/runtime metadata excluded from MLB source clean room,REQUIRES_BLOCKER_RESOLUTION
role,supabase_realtime_admin,ROLE,UNKNOWN_FAIL_CLOSED,platform/runtime metadata excluded from MLB source clean room,REQUIRES_BLOCKER_RESOLUTION
role,supabase_replication_admin,ROLE,UNKNOWN_FAIL_CLOSED,platform/runtime metadata excluded from MLB source clean room,REQUIRES_BLOCKER_RESOLUTION
role,supabase_storage_admin,ROLE,UNKNOWN_FAIL_CLOSED,platform/runtime metadata excluded from MLB source clean room,REQUIRES_BLOCKER_RESOLUTION
trigger,cron,TRIGGER,UNKNOWN_FAIL_CLOSED,platform/runtime metadata excluded from MLB source clean room,REQUIRES_BLOCKER_RESOLUTION
trigger,mlb,TRIGGER,UNKNOWN_FAIL_CLOSED,platform/runtime metadata excluded from MLB source clean room,REQUIRES_BLOCKER_RESOLUTION
trigger,mlb,TRIGGER,UNKNOWN_FAIL_CLOSED,platform/runtime metadata excluded from MLB source clean room,REQUIRES_BLOCKER_RESOLUTION
trigger,mlb,TRIGGER,UNKNOWN_FAIL_CLOSED,platform/runtime metadata excluded from MLB source clean room,REQUIRES_BLOCKER_RESOLUTION
trigger,mlb,TRIGGER,UNKNOWN_FAIL_CLOSED,platform/runtime metadata excluded from MLB source clean room,REQUIRES_BLOCKER_RESOLUTION
trigger,mlb,TRIGGER,UNKNOWN_FAIL_CLOSED,platform/runtime metadata excluded from MLB source clean room,REQUIRES_BLOCKER_RESOLUTION
trigger,nhl,TRIGGER,UNKNOWN_FAIL_CLOSED,platform/runtime metadata excluded from MLB source clean room,REQUIRES_BLOCKER_RESOLUTION
trigger,nhl,TRIGGER,UNKNOWN_FAIL_CLOSED,platform/runtime metadata excluded from MLB source clean room,REQUIRES_BLOCKER_RESOLUTION
trigger,nhl,TRIGGER,UNKNOWN_FAIL_CLOSED,platform/runtime metadata excluded from MLB source clean room,REQUIRES_BLOCKER_RESOLUTION
trigger,nhl,TRIGGER,UNKNOWN_FAIL_CLOSED,platform/runtime metadata excluded from MLB source clean room,REQUIRES_BLOCKER_RESOLUTION
trigger,nhl,TRIGGER,UNKNOWN_FAIL_CLOSED,platform/runtime metadata excluded from MLB source clean room,REQUIRES_BLOCKER_RESOLUTION
trigger,realtime,TRIGGER,UNKNOWN_FAIL_CLOSED,platform/runtime metadata excluded from MLB source clean room,REQUIRES_BLOCKER_RESOLUTION
trigger,storage,TRIGGER,UNKNOWN_FAIL_CLOSED,platform/runtime metadata excluded from MLB source clean room,REQUIRES_BLOCKER_RESOLUTION
trigger,storage,TRIGGER,UNKNOWN_FAIL_CLOSED,platform/runtime metadata excluded from MLB source clean room,REQUIRES_BLOCKER_RESOLUTION
trigger,storage,TRIGGER,UNKNOWN_FAIL_CLOSED,platform/runtime metadata excluded from MLB source clean room,REQUIRES_BLOCKER_RESOLUTION
trigger,storage,TRIGGER,UNKNOWN_FAIL_CLOSED,platform/runtime metadata excluded from MLB source clean room,REQUIRES_BLOCKER_RESOLUTION
