schema,object_name,object_type,caller_path,caller_class,evidence
nhl,teams,RELATION,backend/_legacy/nhl/scripts/archive/fetch_nhl_to_csv.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,teams,RELATION,backend/_legacy/nhl/scripts/archive/import_teams.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,teams,RELATION,backend/_legacy/nhl/scripts/archive/rebuild_pp_toi_from_shiftcharts_and_pbp.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,teams,RELATION,backend/_legacy/nhl/sql/archive/20260222_runtime_cleanup/nhl_schema_2025-12-02.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,teams,RELATION,backend/app/routers/nhl.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,teams,RELATION,backend/domains/nhl/repository/prop_repository.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,teams,RELATION,backend/domains/nhl/repository/queries.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,teams,RELATION,backend/mlb/precompute/precompute_props_daily.py,ACTIVE_PRODUCTION_CALLER,exact schema/name or client table literal
nhl,teams,RELATION,backend/mlb/scripts/acquire_mlb_selected_proposition_16_side_starter_direct_source_pilot.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,teams,RELATION,backend/mlb/scripts/acquire_mlb_selected_proposition_discovery_cohort_001_history_complete.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,teams,RELATION,backend/mlb/scripts/acquire_mlb_selected_proposition_discovery_cohort_002_history_complete.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,teams,RELATION,backend/mlb/scripts/acquire_mlb_selected_proposition_discovery_cohort_003_history_complete.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,teams,RELATION,backend/mlb/scripts/acquire_mlb_selected_proposition_four_side_history_complete_starter_pilot.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,teams,RELATION,backend/mlb/scripts/acquire_mlb_selected_proposition_identity_role_strict_prior_history.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,teams,RELATION,backend/mlb/scripts/audit_and_execute_mlb_selected_proposition_cohort_004_low_sample_start_discovery.py,RESEARCH_ONLY_CALLER,exact schema/name or client table literal
nhl,teams,RELATION,backend/mlb/scripts/audit_mlb_july12_prediction_sentinel_failure_reopened.py,RESEARCH_ONLY_CALLER,exact schema/name or client table literal
nhl,teams,RELATION,backend/mlb/scripts/backfill_mlb_lineup_context_diagnostics.py,RESEARCH_ONLY_CALLER,exact schema/name or client table literal
nhl,teams,RELATION,backend/mlb/scripts/backfill_mlb_player_pa.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,teams,RELATION,backend/mlb/scripts/build_mlb_external_normalized_platform_v1.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,teams,RELATION,backend/mlb/scripts/capture_mlb_governed_pregame_lineups.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,teams,RELATION,backend/mlb/scripts/check_offense_factor_health.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,teams,RELATION,backend/mlb/scripts/dry_run_capture_pregame_lineups.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,teams,RELATION,backend/mlb/scripts/dry_run_lineup_slot_backfill_prepass.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,teams,RELATION,backend/mlb/scripts/dry_run_starter_bf_write_gate.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,teams,RELATION,backend/mlb/scripts/execute_mlb_july12_pa_source_refresh_and_parent_activation_pilot.py,ACTIVE_PRODUCTION_CALLER,exact schema/name or client table literal
nhl,teams,RELATION,backend/mlb/scripts/execute_mlb_july17_first_prospective_pa_shadow_capture.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,teams,RELATION,backend/mlb/scripts/execute_mlb_selected_proposition_discovery_cohort_001.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,teams,RELATION,backend/mlb/scripts/execute_mlb_selected_proposition_discovery_cohort_002.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,teams,RELATION,backend/mlb/scripts/execute_mlb_selected_proposition_discovery_cohort_003.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,teams,RELATION,backend/mlb/scripts/execute_mlb_selected_proposition_discovery_cohort_004.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,teams,RELATION,backend/mlb/scripts/execute_mlb_selected_proposition_starter_identity_role_holdout_discovery.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,teams,RELATION,backend/mlb/scripts/freeze_mlb_selected_proposition_four_side_history_complete_starter_pilot_governance.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,teams,RELATION,backend/mlb/scripts/insert_mlb_stat_derived.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,teams,RELATION,backend/mlb/scripts/investigate_mlb_historical_denominator_earlier_sources.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,teams,RELATION,backend/mlb/scripts/refresh_mlb_bvp_pvb.py,ACTIVE_PRODUCTION_CALLER,exact schema/name or client table literal
nhl,teams,RELATION,backend/mlb/scripts/refresh_mlb_players_rosters.py,ACTIVE_PRODUCTION_CALLER,exact schema/name or client table literal
nhl,teams,RELATION,backend/mlb/scripts/refresh_mlb_ubo5_completed_game_history.py,ACTIVE_PRODUCTION_CALLER,exact schema/name or client table literal
nhl,teams,RELATION,backend/mlb/scripts/report_mlb_hits_environment.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,teams,RELATION,backend/mlb/scripts/run_mlb_batter_pitcher_encounter_ledger_pilot.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,teams,RELATION,backend/mlb/scripts/run_mlb_full_benchmark_encounter_ledger_expansion.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,teams,RELATION,backend/mlb/scripts/run_mlb_historical_outcome_gap_authoritative_recovery.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,teams,RELATION,backend/mlb/scripts/run_mlb_hits_o15_review_board.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,teams,RELATION,backend/mlb/scripts/run_mlb_pitch_discipline_repeated_contact_pilot.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,teams,RELATION,backend/mlb/scripts/run_mlb_selected_proposition_remaining_starter_recovery_campaign.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,teams,RELATION,backend/mlb/scripts/tool_upload_8rain.py,ACTIVE_PRODUCTION_CALLER,exact schema/name or client table literal
nhl,teams,RELATION,backend/mlb/shared/enrich_game_context.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,teams,RELATION,backend/mlb/shared/mlb_api_v2.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,teams,RELATION,backend/mlb/shared/prop_utils.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,teams,RELATION,backend/mlb/shared/team_name_map.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,teams,RELATION,backend/mlb/v2_backfill_mlb_api_training.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,teams,RELATION,backend/mlb/v2_write_mlb_api_labels_to_mtp.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,teams,RELATION,backend/mlb/v2_write_training_from_pfp.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,teams,RELATION,backend/nhl/scripts/certify_nhl_sog_outcome_denominator.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,teams,RELATION,backend/nhl/scripts/import_roster_today.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,teams,RELATION,backend/nhl/scripts/import_schedule_today.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,teams,RELATION,backend/nhl/scripts/refresh_all_team_rosters.py,ACTIVE_PRODUCTION_CALLER,exact schema/name or client table literal
nhl,teams,RELATION,backend/nhl/scripts/refresh_players_and_roster_today.py,ACTIVE_PRODUCTION_CALLER,exact schema/name or client table literal
nhl,teams,RELATION,backend/nhl/sql/_export_names.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,teams,RELATION,backend/nhl/sql/migrations/20260222_drop_legacy_nhl_relations.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,teams,RELATION,backend/nhl/sql/migrations/20260228_create_nhl_user_props.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,teams,RELATION,backups/nhl_schema.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,teams,RELATION,backups/nhl_schema_and_data.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,teams,RELATION,docs/openapi/openapi.snapshot.json,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,teams,RELATION,nhl/README.md,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,teams,RELATION,pre_pa_schema.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,teams_game_sit,RELATION,backend/_legacy/nhl/sql/archive/20260222_runtime_cleanup/nhl_schema_2025-12-02.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,teams_game_sit,RELATION,backend/nhl/sql/migrations/20260222_drop_legacy_nhl_relations.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,teams_game_sit,RELATION,pre_pa_schema.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,teams_szn_sit_denali,RELATION,backend/_legacy/nhl/sql/archive/20260222_runtime_cleanup/nhl_schema_2025-12-02.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,teams_szn_sit_denali,RELATION,backend/nhl/sql/migrations/20260222_drop_legacy_nhl_relations.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,teams_szn_sit_denali,RELATION,pre_pa_schema.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,tf_skater_attempts_roll10,RELATION,backend/_legacy/nhl/sql/archive/20260222_runtime_cleanup/backfill_attempts_and_pace_from_shots.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,tf_skater_attempts_roll10,RELATION,backend/_legacy/nhl/sql/archive/20260222_runtime_cleanup/nhl_schema_2025-12-02.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,tf_skater_attempts_roll10,RELATION,backend/nhl/sql/migrations/20260222_drop_legacy_nhl_relations.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,tf_skater_attempts_roll10,RELATION,pre_pa_schema.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,tf_team_roll10,RELATION,backend/_legacy/nhl/sql/archive/20260222_runtime_cleanup/debug_seed_sog_seed_one.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,tf_team_roll10,RELATION,backend/_legacy/nhl/sql/archive/20260222_runtime_cleanup/nhl_schema_2025-12-02.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,tf_team_roll10,RELATION,backend/_legacy/nhl/sql/archive/20260222_runtime_cleanup/refresh.sql,ACTIVE_PRODUCTION_CALLER,exact schema/name or client table literal
nhl,tf_team_roll10,RELATION,backend/nhl/sql/seed_sog_features_for_slate.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,tf_team_roll10,RELATION,backups/nhl_schema.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,tf_team_roll10,RELATION,backups/nhl_schema_and_data.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,tf_team_roll10,RELATION,pre_pa_schema.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,training_features_goalie_saves_v2,RELATION,archive/defunct_20250926_090506/mlb_backend_app/routes/admin.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,training_features_goalie_saves_v2,RELATION,backend/_legacy/nhl/sql/archive/20260222_runtime_cleanup/nhl_schema_2025-12-02.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,training_features_goalie_saves_v2,RELATION,backend/_legacy/nhl/sql/archive/20260222_runtime_cleanup/refresh.sql,ACTIVE_PRODUCTION_CALLER,exact schema/name or client table literal
nhl,training_features_goalie_saves_v2,RELATION,backend/domains/nhl/repository/queries.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,training_features_goalie_saves_v2,RELATION,backend/nhl/scripts/build_sog_poisson_residual_dataset.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,training_features_goalie_saves_v2,RELATION,backend/nhl/scripts/score_sog_poisson_defense_surprise_shadow.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,training_features_goalie_saves_v2,RELATION,backend/nhl/sql/seed_goalie_features_for_slate.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,training_features_goalie_saves_v2,RELATION,backups/nhl_schema.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,training_features_goalie_saves_v2,RELATION,backups/nhl_schema_and_data.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,training_features_goalie_saves_v2,RELATION,pre_pa_schema.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,training_features_goalie_saves_v2_ready,RELATION,archive/defunct_20250926_090506/mlb_backend_app/routes/admin.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,training_features_goalie_saves_v2_ready,RELATION,backend/_legacy/nhl/sql/archive/20260222_runtime_cleanup/nhl_schema_2025-12-02.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,training_features_goalie_saves_v2_ready,RELATION,backend/_legacy/nhl/sql/archive/20260222_runtime_cleanup/refresh.sql,ACTIVE_PRODUCTION_CALLER,exact schema/name or client table literal
nhl,training_features_goalie_saves_v2_ready,RELATION,backups/nhl_schema.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,training_features_goalie_saves_v2_ready,RELATION,backups/nhl_schema_and_data.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,training_features_goalie_saves_v2_ready,RELATION,pre_pa_schema.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,training_features_nhl_saves_enr_filt,RELATION,backend/_legacy/nhl/sql/archive/20260222_runtime_cleanup/nhl_schema_2025-12-02.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,training_features_nhl_saves_enr_filt,RELATION,backend/nhl/sql/migrations/20260222_drop_legacy_nhl_relations.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,training_features_nhl_saves_enr_filt,RELATION,backups/nhl_schema.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,training_features_nhl_saves_enr_filt,RELATION,backups/nhl_schema_and_data.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,training_features_nhl_saves_enr_filt,RELATION,pre_pa_schema.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,training_features_nhl_saves_enriched,RELATION,backend/_legacy/nhl/sql/archive/20260222_runtime_cleanup/nhl_schema_2025-12-02.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,training_features_nhl_saves_enriched,RELATION,backend/nhl/sql/migrations/20260222_drop_legacy_nhl_relations.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,training_features_nhl_saves_enriched,RELATION,backups/nhl_schema.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,training_features_nhl_saves_enriched,RELATION,backups/nhl_schema_and_data.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,training_features_nhl_saves_enriched,RELATION,pre_pa_schema.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,training_features_nhl_sog_enriched,RELATION,backend/_legacy/nhl/sql/archive/20260222_runtime_cleanup/debug_sog_model_vs_market.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,training_features_nhl_sog_enriched,RELATION,backend/_legacy/nhl/sql/archive/20260222_runtime_cleanup/fill_sog_pairings_missingness_for_slate.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,training_features_nhl_sog_enriched,RELATION,backend/_legacy/nhl/sql/archive/20260222_runtime_cleanup/fill_sog_pairings_stability_for_slate.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,training_features_nhl_sog_enriched,RELATION,backend/_legacy/nhl/sql/archive/20260222_runtime_cleanup/fix_sog_per60_null_if_stub.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,training_features_nhl_sog_enriched,RELATION,backend/_legacy/nhl/sql/archive/20260222_runtime_cleanup/nhl_schema_2025-12-02.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,training_features_nhl_sog_enriched,RELATION,backend/_legacy/nhl/sql/archive/20260222_runtime_cleanup/refresh.sql,ACTIVE_PRODUCTION_CALLER,exact schema/name or client table literal
nhl,training_features_nhl_sog_enriched,RELATION,backend/_legacy/nhl/sql/archive/fill_sog_role_pp_share_for_slate.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,training_features_nhl_sog_enriched,RELATION,backend/nhl/cli.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,training_features_nhl_sog_enriched,RELATION,backend/nhl/scripts/analyze_nhl_sog_quality_layers.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,training_features_nhl_sog_enriched,RELATION,backend/nhl/scripts/benchmark_sog_ge4_vs_poisson.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,training_features_nhl_sog_enriched,RELATION,backend/nhl/scripts/build_sog_poisson_residual_dataset.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,training_features_nhl_sog_enriched,RELATION,backend/nhl/scripts/calibrate_sog_segmented_recency.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,training_features_nhl_sog_enriched,RELATION,backend/nhl/scripts/evaluate_sog_predictions.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,training_features_nhl_sog_enriched,RELATION,backend/nhl/scripts/experiment_nhl_sog_segmented_calibration.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,training_features_nhl_sog_enriched,RELATION,backend/nhl/scripts/score_sog_poisson_base_v2_shadow.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,training_features_nhl_sog_enriched,RELATION,backend/nhl/scripts/sog_integrity_report.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,training_features_nhl_sog_enriched,RELATION,backend/nhl/sql/export_sog_denali_pregame.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,training_features_nhl_sog_enriched,RELATION,backend/nhl/sql/fill_sog_counts_for_slate.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,training_features_nhl_sog_enriched,RELATION,backend/nhl/sql/fill_sog_pairings_for_slate.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,training_features_nhl_sog_enriched,RELATION,backend/nhl/sql/fill_sog_pairings_rolling_for_slate.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,training_features_nhl_sog_enriched,RELATION,backend/nhl/sql/fill_sog_pp_role_for_slate.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,training_features_nhl_sog_enriched,RELATION,backend/nhl/sql/fill_sog_season_toi_features_for_slate.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,training_features_nhl_sog_enriched,RELATION,backend/nhl/sql/fill_sog_toi_features_for_slate.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,training_features_nhl_sog_enriched,RELATION,backend/nhl/sql/migrations/20260222_drop_legacy_nhl_relations.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,training_features_nhl_sog_enriched,RELATION,backend/nhl/sql/seed_sog_features_for_slate.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,training_features_nhl_sog_enriched,RELATION,backups/nhl_schema.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,training_features_nhl_sog_enriched,RELATION,backups/nhl_schema_and_data.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,training_features_nhl_sog_enriched,RELATION,pre_pa_schema.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,training_features_nhl_sog_enriched_pregame,RELATION,backend/_legacy/nhl/sql/archive/20260222_runtime_cleanup/debug_sog_model_vs_market.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,training_features_nhl_sog_enriched_pregame,RELATION,backend/_legacy/nhl/sql/archive/20260222_runtime_cleanup/fill_sog_pairings_missingness_for_slate.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,training_features_nhl_sog_enriched_pregame,RELATION,backend/_legacy/nhl/sql/archive/20260222_runtime_cleanup/fill_sog_pairings_stability_for_slate.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,training_features_nhl_sog_enriched_pregame,RELATION,backend/_legacy/nhl/sql/archive/20260222_runtime_cleanup/fix_sog_per60_null_if_stub.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,training_features_nhl_sog_enriched_pregame,RELATION,backend/_legacy/nhl/sql/archive/20260222_runtime_cleanup/nhl_schema_2025-12-02.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,training_features_nhl_sog_enriched_pregame,RELATION,backend/_legacy/nhl/sql/archive/20260222_runtime_cleanup/refresh.sql,ACTIVE_PRODUCTION_CALLER,exact schema/name or client table literal
nhl,training_features_nhl_sog_enriched_pregame,RELATION,backend/_legacy/nhl/sql/archive/fill_sog_role_pp_share_for_slate.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,training_features_nhl_sog_enriched_pregame,RELATION,backend/nhl/cli.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,training_features_nhl_sog_enriched_pregame,RELATION,backend/nhl/scripts/analyze_nhl_sog_quality_layers.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,training_features_nhl_sog_enriched_pregame,RELATION,backend/nhl/scripts/benchmark_sog_ge4_vs_poisson.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,training_features_nhl_sog_enriched_pregame,RELATION,backend/nhl/scripts/build_sog_poisson_residual_dataset.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,training_features_nhl_sog_enriched_pregame,RELATION,backend/nhl/scripts/calibrate_sog_segmented_recency.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,training_features_nhl_sog_enriched_pregame,RELATION,backend/nhl/scripts/evaluate_sog_predictions.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,training_features_nhl_sog_enriched_pregame,RELATION,backend/nhl/scripts/experiment_nhl_sog_segmented_calibration.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,training_features_nhl_sog_enriched_pregame,RELATION,backend/nhl/scripts/score_sog_poisson_base_v2_shadow.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,training_features_nhl_sog_enriched_pregame,RELATION,backend/nhl/scripts/sog_integrity_report.py,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,training_features_nhl_sog_enriched_pregame,RELATION,backend/nhl/sql/export_sog_denali_pregame.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,training_features_nhl_sog_enriched_pregame,RELATION,backend/nhl/sql/fill_sog_counts_for_slate.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,training_features_nhl_sog_enriched_pregame,RELATION,backend/nhl/sql/fill_sog_pairings_for_slate.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
nhl,training_features_nhl_sog_enriched_pregame,RELATION,backend/nhl/sql/fill_sog_pairings_rolling_for_slate.sql,ACTIVE_SHARED_INFRASTRUCTURE_CALLER,exact schema/name or client table literal
